ChfId,ChfProjectCode,PooledFundId,ClstrId,GlbIndicId,GlbIndicType,TgtM,TgtW,TgtB,TgtG,TgtTotal,AchM,AchW,AchB,AchG,AchTotal
26482,CBPF-ETH-23-S-INGO-26482,1,1,78,2,85,111,948,824,1968,34,35,71,68,208
26482,CBPF-ETH-23-S-INGO-26482,1,1,5,1,0.069300587,,0.03214095,0.098558462,0.2,0.021996797,,0.002349172,0.023918847,0.048264816
26482,CBPF-ETH-23-S-INGO-26482,1,1,63,1,0.017641997,0.070998279,0.037607573,0.073752151,0.2,0.00869191,0.021428571,0.006110155,0.020654045,0.056884682
26483,CBPF-ETH-23-S-INGO-26483,1,1,61,1,513,161,491,,1165,183,78,200,0,461
26483,CBPF-ETH-23-S-INGO-26483,1,1,31,1,0.049704142,,0.021893491,0.128402367,0.2,0.017455621,,0.005029586,0.05739645,0.079881657
26483,CBPF-ETH-23-S-INGO-26483,1,1,14,2,,,,,0.2,,,,,0.008967083
26483,CBPF-ETH-23-S-INGO-26483,1,1,11,2,,,,,0.2,,,,,0.062476895
26483,CBPF-ETH-23-S-INGO-26483,1,1,47,1,,733,879,257,1869,0,59,391,85,535
26484,CBPF-ETH-23-S-INGO-26484,1,1,44,2,,0.076532002,0.035497049,0.087970949,0.2,,0.032319564,0.00463005,0.028869723,0.065819337
26484,CBPF-ETH-23-S-INGO-26484,1,1,11,1,,,,,0.2,,,,,0.161531449
26484,CBPF-ETH-23-S-INGO-26484,1,1,62,2,,0.074918212,0.021046892,0.104034896,0.2,,0.011014177,0.000436205,0.02082879,0.032279171
26484,CBPF-ETH-23-S-INGO-26484,1,1,56,2,,0.050568182,0.0515625,0.097869318,0.2,,0.013068182,0.00625,0.023153409,0.042471591
26488,CBPF-SYR-23-S-INGO-26488,1,1,54,1,324,,997,172,1493,73,0,121,40,234
26491,CBPF-SYR-23-S-INGO-26491,1,1,6,2,,,46,477,523,0,0,5,109,114
26491,CBPF-SYR-23-S-INGO-26491,1,1,54,1,671,,381,82,1134,36,0,20,34,90
26491,CBPF-SYR-23-S-INGO-26491,1,1,70,1,460,350,645,466,1921,34,37,42,122,235
26491,CBPF-SYR-23-S-INGO-26491,1,1,64,2,,0.2,,,0.2,,0.008607022,,,0.008607022
26493,CBPF-SYR-23-S-INGO-26493,1,1,7,1,861,908,65,661,2495,84,70,25,17,196
26493,CBPF-SYR-23-S-INGO-26493,1,1,47,2,,870,430,297,1597,0,284,99,142,525
26493,CBPF-SYR-23-S-INGO-26493,1,1,60,1,0.082686692,,0.039632874,0.077680434,0.2,0.031372549,,0.01268252,0.034209428,0.078264497
26493,CBPF-SYR-23-S-INGO-26493,1,1,42,1,0.105555556,,0.044246032,0.050198413,0.2,0.01547619,,0.007142857,0.021825397,0.044444444
26493,CBPF-SYR-23-S-INGO-26493,1,1,76,1,714,535,729,,1978,201,231,204,0,636
26494,CBPF-ETH-23-S-INGO-26494,1,1,11,2,,,,,0.2,,,,,0.024489796
26494,CBPF-ETH-23-S-INGO-26494,1,1,20,1,,,,,0.2,,,,,0.078970297
26494,CBPF-ETH-23-S-INGO-26494,1,1,51,1,931,412,213,181,1737,238,204,62,1,505
26494,CBPF-ETH-23-S-INGO-26494,1,1,14,2,,,,,0.2,,,,,0.002589223
26494,CBPF-ETH-23-S-INGO-26494,1,1,25,2,0.074274274,0.071371371,0.054354354,,0.2,0.03023023,0.0001001,0.022922923,,0.053253253
26494,CBPF-ETH-23-S-INGO-26494,1,1,23,1,,,,,0.2,,,,,0.070701357
26494,CBPF-ETH-23-S-INGO-26494,1,1,39,1,48,,249,952,1249,20,0,15,224,259
26494,CBPF-ETH-23-S-INGO-26494,1,1,46,2,,386,659,94,1139,0,102,10,9,121
26500,CBPF-SYR-23-S-INGO-26500,1,1,14,1,,,,,0.02962963,,,,,0.2
26500,CBPF-SYR-23-S-INGO-26500,1,1,7,1,710,55,70,301,1136,258,13,13,9,293
26500,CBPF-SYR-23-S-INGO-26500,1,1,4,1,,0.070626003,0.032102729,0.097271268,0.2,,0.018298555,0.001605136,0.025361156,0.045264848
26501,CBPF-SYR-23-S-UN-26501,1,1,7,2,453,424,634,156,1667,144,144,38,51,377
26504,CBPF-ETH-23-S-INGO-26504,1,1,75,1,274,393,124,,791,2,33,10,0,45
26504,CBPF-ETH-23-S-INGO-26504,1,1,35,2,795,146,763,,1704,119,27,243,0,389
26504,CBPF-ETH-23-S-INGO-26504,1,1,2,1,,0.2,,,0.2,,0.030965005,,,0.030965005
26504,CBPF-ETH-23-S-INGO-26504,1,1,26,2,95,20,841,245,1201,45,4,137,91,277
26505,CBPF-ETH-23-S-INGO-26505,1,1,78,1,772,222,557,456,2007,149,92,65,136,442
26505,CBPF-ETH-23-S-INGO-26505,1,1,30,1,391,136,,,527,111,30,0,0,141
26505,CBPF-ETH-23-S-INGO-26505,1,1,17,1,,,,,0.2,,,,,0.013325031
26505,CBPF-ETH-23-S-INGO-26505,1,1,18,1,,,,,0.2,,,,,0.018992042
26505,CBPF-ETH-23-S-INGO-26505,1,1,77,1,,,,0.2,0.2,,,,0.07768595,0.07768595
26505,CBPF-ETH-23-S-INGO-26505,1,1,48,1,0.129555237,,0.070444763,,0.2,0.020373027,,0.029842181,,0.050215208
26505,CBPF-ETH-23-S-INGO-26505,1,1,37,1,0.025061425,,0.174938575,,0.2,0.000982801,,0.083046683,,0.084029484
26505,CBPF-ETH-23-S-INGO-26505,1,1,59,2,0.06816839,0.024298375,0.06351551,0.044017725,0.2,0.022230428,0.005760709,0.021861152,0.008788774,0.058641064
26505,CBPF-ETH-23-S-INGO-26505,1,1,38,2,,910,,,910,0,349,0,0,349
26505,CBPF-ETH-23-S-INGO-26505,1,1,25,2,0.090694379,0.036655645,0.072649976,,0.2,0.022673595,0.014454417,0.033538026,,0.070666037
26505,CBPF-ETH-23-S-INGO-26505,1,1,37,2,0.077973568,,0.122026432,,0.2,0.018502203,,0.043612335,,0.062114537
26505,CBPF-ETH-23-S-INGO-26505,1,1,60,2,0.061653016,,0.072970961,0.065376024,0.2,0.006254654,,0.028965004,0.021816828,0.057036485
26509,CBPF-SSD-23-R-NGO-26509,1,1,73,2,0.069179785,0.005136703,0.044573322,0.081110191,0.2,0.033802817,0.001491301,0.022203811,0.007953604,0.065451533
26509,CBPF-SSD-23-R-NGO-26509,1,1,43,2,68,39,348,955,1410,4,13,83,164,264
26509,CBPF-SSD-23-R-NGO-26509,1,1,68,2,920,426,,,1346,294,54,0,0,348
26512,CBPF-SYR-23-S-UN-26512,1,1,8,1,329,949,655,583,2516,16,134,237,139,526
26515,CBPF-ETH-23-S-INGO-26515,1,1,57,2,269,,,895,1164,61,0,0,102,163
26515,CBPF-ETH-23-S-INGO-26515,1,1,2,1,,0.2,,,0.2,,0.069153226,,,0.069153226
26515,CBPF-ETH-23-S-INGO-26515,1,1,67,1,,181,470,490,1141,0,22,150,184,356
26515,CBPF-ETH-23-S-INGO-26515,1,1,52,1,,202,418,427,1047,0,5,165,160,330
26515,CBPF-ETH-23-S-INGO-26515,1,1,37,1,0.120792079,,0.079207921,,0.2,0.017821782,,0.007740774,,0.025562556
26528,CBPF-SYR-23-S-INGO-26528,1,1,23,1,,,,,0.2,,,,,0.064671483
26528,CBPF-SYR-23-S-INGO-26528,1,1,50,2,0.021281741,0.06948811,0.076582023,0.032648126,0.2,0.004353083,0.007658202,0.028456268,0.007013301,0.047480854
26531,CBPF-ETH-23-S-INGO-26531,1,1,53,1,,,,,0.2,,,,,0.009795604
26538,CBPF-ETH-23-S-INGO-26538,1,1,18,2,,,,,0.2,,,,,0.039617225
26538,CBPF-ETH-23-S-INGO-26538,1,1,63,2,0.080525986,0.072886662,0.040200376,0.006386976,0.2,0.038071384,0.023043206,0.001252348,0.001753287,0.064120225
26538,CBPF-ETH-23-S-INGO-26538,1,1,39,2,566,,17,535,1118,165,0,5,170,340
26538,CBPF-ETH-23-S-INGO-26538,1,1,22,2,,,,,3111,0,0,0,0,444
26538,CBPF-ETH-23-S-INGO-26538,1,1,41,2,0.029665072,,,0.170334928,0.2,0.006698565,,,0.058373206,0.06507177
26538,CBPF-ETH-23-S-INGO-26538,1,1,72,1,0.011214953,0.118691589,,0.070093458,0.2,0.004205607,0.047663551,,0.00046729,0.052336449
26538,CBPF-ETH-23-S-INGO-26538,1,1,17,1,,,,,0.2,,,,,0.04894027
26543,CBPF-ETH-23-S-INGO-26543,1,1,75,2,208,229,366,,803,96,41,109,0,246
26543,CBPF-ETH-23-S-INGO-26543,1,1,3,1,,0.003651685,,0.196348315,0.2,,0.000561798,,0.044662921,0.045224719
26543,CBPF-ETH-23-S-INGO-26543,1,1,78,2,367,630,186,970,2153,16,279,18,282,595
26543,CBPF-ETH-23-S-INGO-26543,1,1,75,2,461,836,43,,1340,101,193,6,0,300
26543,CBPF-ETH-23-S-INGO-26543,1,1,19,1,,,,,0.2,,,,,0.000165837
26543,CBPF-ETH-23-S-INGO-26543,1,1,45,2,979,,247,192,1418,473,0,122,19,614
26543,CBPF-ETH-23-S-INGO-26543,1,1,55,1,0.066372981,,0.133627019,,0.2,0.029809104,,0.059471366,,0.08928047
26550,CBPF-ETH-23-S-NGO-26550,1,1,38,1,,657,,,657,0,139,0,0,139
26550,CBPF-ETH-23-S-NGO-26550,1,1,8,1,789,348,525,972,2634,203,61,19,244,527
26550,CBPF-ETH-23-S-NGO-26550,1,1,32,2,,,696,,696,0,0,296,0,296
26550,CBPF-ETH-23-S-NGO-26550,1,1,40,1,0.2,,,,0.2,0.066461538,,,,0.066461538
26550,CBPF-ETH-23-S-NGO-26550,1,1,42,2,0.060924536,,0.067325168,0.071750296,0.2,0.006479652,,0.014539708,0.032319241,0.053338601
26550,CBPF-ETH-23-S-NGO-26550,1,1,12,1,,,,,794,0,0,0,0,526
26550,CBPF-ETH-23-S-NGO-26550,1,1,75,2,259,609,76,,944,105,259,11,0,375
26550,CBPF-ETH-23-S-NGO-26550,1,1,61,2,902,256,646,,1804,320,7,221,0,548
26550,CBPF-ETH-23-S-NGO-26550,1,1,49,1,0.046314222,0.073194341,0.015264334,0.065227103,0.2,0.012583768,0.010126582,0.006999255,0.030528667,0.060238273
26550,CBPF-ETH-23-S-NGO-26550,1,1,21,2,,,,,0.2,,,,,0.013919414
26557,CBPF-SYR-23-S-INGO-26557,1,1,69,1,0.10579383,0.021369451,0.072836719,,0.2,0.029345372,0.005869074,0.022723853,,0.057938299
26557,CBPF-SYR-23-S-INGO-26557,1,1,75,1,460,203,871,,1534,199,68,164,0,431
26557,CBPF-SYR-23-S-INGO-26557,1,1,58,1,,0.116323296,0.063549921,0.020126783,0.2,,0.014263074,0.031537242,0.005071315,0.050871632
26584,CBPF-ETH-23-S-INGO-26584,1,1,56,1,,0.052036794,0.111695138,0.036268068,0.2,,0.004862024,0.018396846,0.014323259,0.037582129
26584,CBPF-ETH-23-S-INGO-26584,1,1,68,1,166,63,,,229,63,11,0,0,74
26584,CBPF-ETH-23-S-INGO-26584,1,1,37,2,0.106396588,,0.093603412,,0.2,0.02217484,,0.023027719,,0.045202559
26584,CBPF-ETH-23-S-INGO-26584,1,1,59,2,0.079369139,0.055754476,0.033333333,0.031543052,0.2,0.00059676,0.004688832,0.015260017,0.003751066,0.024296675
26584,CBPF-ETH-23-S-INGO-26584,1,1,54,1,90,,265,627,982,28,0,117,310,455
26584,CBPF-ETH-23-S-INGO-26584,1,1,26,1,916,621,932,319,2788,351,70,360,58,839
26584,CBPF-ETH-23-S-INGO-26584,1,1,24,1,,,,,0.2,,,,,0.076374835
26590,CBPF-SYR-23-S-INGO-26590,1,1,1,1,0.029218408,0.095836377,0.074945215,,0.2,0.003506209,0.003360117,0.008911614,,0.01577794
26590,CBPF-SYR-23-S-INGO-26590,1,1,39,2,53,,245,46,344,3,0,16,1,20
26590,CBPF-SYR-23-S-INGO-26590,1,1,19,1,,,,,0.144561404,,,,,0.2
26592,CBPF-ETH-23-S-INGO-26592,1,1,48,1,0.175403727,,0.024596273,,0.2,0.036770186,,0.007701863,,0.04447205
26592,CBPF-ETH-23-S-INGO-26592,1,1,35,1,298,168,815,,1281,105,27,229,0,361
26592,CBPF-ETH-23-S-INGO-26592,1,1,36,1,0.014107884,0.158506224,0.027385892,,0.2,0.002489627,0.037344398,0.008921162,,0.048755187
26592,CBPF-ETH-23-S-INGO-26592,1,1,53,2,,,,,0.2,,,,,0.16
26592,CBPF-ETH-23-S-INGO-26592,1,1,73,2,0.034771127,0.018573944,0.065757042,0.080897887,0.2,0.005017606,0.007042254,0.014876761,0.001320423,0.028257042
26592,CBPF-ETH-23-S-INGO-26592,1,1,67,1,,189,234,898,1321,0,81,68,210,359
26592,CBPF-ETH-23-S-INGO-26592,1,1,5,1,0.141589267,,0.051186791,0.007223942,0.2,0.039628483,,0.020227038,0.001857585,0.061713106
26592,CBPF-ETH-23-S-INGO-26592,1,1,32,2,,,659,,659,0,0,197,0,197
26592,CBPF-ETH-23-S-INGO-26592,1,1,65,1,0.039269406,0.011415525,,0.149315068,0.2,0.003957382,0.005175038,,0.015068493,0.024200913
26592,CBPF-ETH-23-S-INGO-26592,1,1,66,2,614,,852,,1466,155,0,146,0,301
26592,CBPF-ETH-23-S-INGO-26592,1,1,42,2,0.063211125,,0.066582385,0.07020649,0.2,0.010282343,,0.025790139,0.022924568,0.05899705
26592,CBPF-ETH-23-S-INGO-26592,1,1,5,2,0.004914371,,0.093819806,0.101265823,0.2,0.002084885,,0.040357409,0.009530901,0.051973194
26592,CBPF-ETH-23-S-INGO-26592,1,1,36,1,0.0940495,0.074986835,0.030963665,,0.2,0.009583992,0.026329647,0.007688257,,0.043601896
26599,CBPF-SYR-23-S-INGO-26599,1,1,62,2,,0.086183166,0.075172049,0.038644786,0.2,,0.014505029,0.008364214,0.018528322,0.041397565
26599,CBPF-SYR-23-S-INGO-26599,1,1,1,2,0.021792619,0.059050967,0.119156415,,0.2,0.000351494,0.025659051,0.003514938,,0.029525483
26602,CBPF-ETH-23-S-INGO-26602,1,1,21,2,,,,,0.2,,,,,0.139814815
26602,CBPF-ETH-23-S-INGO-26602,1,1,17,2,,,,,0.2,,,,,0.02123348
26602,CBPF-ETH-23-S-INGO-26602,1,1,8,2,911,291,299,936,2437,132,18,145,413,708
26602,CBPF-ETH-23-S-INGO-26602,1,1,77,1,,,,0.2,0.2,,,,0.01011236,0.01011236
26610,CBPF-ETH-23-S-INGO-26610,1,1,34,1,182,454,96,919,1651,5,51,15,270,341
26610,CBPF-ETH-23-S-INGO-26610,1,1,19,1,,,,,0.2,,,,,0.011251279
26610,CBPF-ETH-23-S-INGO-26610,1,1,47,2,,770,782,305,1857,0,333,108,81,522
26610,CBPF-ETH-23-S-INGO-26610,1,1,36,2,0.120953327,0.070903674,0.008142999,,0.2,0.001191658,0.010327706,0.003574975,,0.01509434
26610,CBPF-ETH-23-S-INGO-26610,1,1,27,2,,,476,969,1445,0,0,69,386,455
26610,CBPF-ETH-23-S-INGO-26610,1,1,16,1,,,,,1682,0,0,0,0,189
26636,CBPF-ETH-23-S-NGO-26636,1,1,17,2,,,,,0.2,,,,,0.001953125
26669,CBPF-SYR-23-S-NGO-26669,1,1,20,1,,,,,0.2,,,,,0.058593272
26669,CBPF-SYR-23-S-NGO-26669,1,1,3,1,,0.101774043,,0.098225957,0.2,,0.027824463,,0.008590103,0.036414566
26705,CBPF-OPT-23-S-INGO-26705,1,1,27,1,,,259,242,501,0,0,57,25,82
26720,CBPF-TUR-23-S-NGO-26720,1,1,7,1,336,361,578,886,2161,108,101,215,421,845
26722,CBPF-TUR-23-S-NGO-26722,1,1,52,1,,616,668,392,1676,0,227,297,188,712
26722,CBPF-TUR-23-S-NGO-26722,1,1,71,1,,506,111,,617,0,14,52,0,66
26753,CBPF-TUR-23-S-NGO-26753,1,1,61,2,810,112,110,,1032,77,24,54,0,155
26753,CBPF-TUR-23-S-NGO-26753,1,1,2,1,,0.2,,,0.2,,0.09273743,,,0.09273743
26753,CBPF-TUR-23-S-NGO-26753,1,1,41,1,0.026022305,,,0.173977695,0.2,0.011524164,,,0.012639405,0.024163569
26753,CBPF-TUR-23-S-NGO-26753,1,1,63,1,0.067981684,0.018598098,0.070235999,0.04318422,0.2,0.015075731,0.009228602,0.011060232,0.003733709,0.039098274
26753,CBPF-TUR-23-S-NGO-26753,1,1,40,2,0.2,,,,0.2,0.074224344,,,,0.074224344
26753,CBPF-TUR-23-S-NGO-26753,1,1,50,2,0.014678899,0.061986438,0.061428002,0.061906661,0.2,0.003111288,0.023693658,0.02672517,0.00686079,0.060390905
26753,CBPF-TUR-23-S-NGO-26753,1,1,76,1,69,440,464,,973,24,6,50,0,80
26757,CBPF-TUR-23-S-INGO-26757,1,1,50,2,0.049468892,0.058088012,0.044552352,0.047890744,0.2,0.015417299,0.000546282,0.006616085,0.002549317,0.025128983
26759,CBPF-TUR-23-S-NGO-26759,1,1,78,1,960,365,864,292,2481,84,66,147,113,410
26760,CBPF-TUR-23-S-NGO-26760,1,1,22,1,,,,,2218,0,0,0,0,175
26762,CBPF-TUR-23-S-NGO-26762,1,1,38,2,,384,,,384,0,168,0,0,168
26762,CBPF-TUR-23-S-NGO-26762,1,1,57,2,982,,,596,1578,131,0,0,110,241
26765,CBPF-TUR-23-S-INGO-26765,1,1,4,1,,0.082420749,0.069836695,0.047742555,0.2,,0.035158501,0.000864553,0.021998079,0.058021134
26765,CBPF-TUR-23-S-INGO-26765,1,1,1,2,0.041411451,0.110785619,0.047802929,,0.2,0.005725699,0.002796272,0.019041278,,0.027563249
26769,CBPF-TUR-23-S-NGO-26769,1,1,29,2,0.051313756,0.021432251,0.067181865,0.060072128,0.2,0.017825863,0.005151984,0.001648635,0.027614632,0.052241113
26774,CBPF-TUR-23-S-NGO-26774,1,1,54,1,584,,275,695,1554,256,0,117,29,402
26774,CBPF-TUR-23-S-NGO-26774,1,1,3,2,,0.035019455,,0.164980545,0.2,,0.005447471,,0.077821012,0.083268482
26776,CBPF-TUR-23-S-NGO-26776,1,1,24,2,,,,,0.2,,,,,0.033192389
26776,CBPF-TUR-23-S-NGO-26776,1,1,22,2,,,,,2743,0,0,0,0,585
26780,CBPF-TUR-23-S-NGO-26780,1,1,47,1,,99,351,195,645,0,5,29,10,44
26781,CBPF-TUR-23-S-O-26781,1,1,15,1,,,,,1791,0,0,0,0,684
26781,CBPF-TUR-23-S-O-26781,1,1,9,2,915,986,,14,1915,210,133,0,4,347
26781,CBPF-TUR-23-S-O-26781,1,1,53,2,,,,,0.2,,,,,0.025613445
26783,CBPF-TUR-23-S-UN-26783,1,1,73,2,0.096443515,0.011192469,0.032635983,0.059728033,0.2,0.036610879,0.005020921,0.008995816,0.02123431,0.071861925
26787,CBPF-TUR-23-S-NGO-26787,1,1,65,2,0.049232398,0.08004235,,0.070725251,0.2,0.024457385,0.013234516,,0.004023293,0.041715193
26790,CBPF-TUR-23-S-NGO-26790,1,1,24,2,,,,,0.2,,,,,0.014615708
26799,CBPF-OPT-23-R-INGO-26799,1,1,66,2,362,,536,,898,95,0,14,0,109
26800,CBPF-OPT-23-R-INGO-26800,1,1,35,2,62,715,710,,1487,8,24,182,0,214
26805,CBPF-OPT-23-R-INGO-26805,1,1,20,2,,,,,0.2,,,,,0.042986667
26806,CBPF-OPT-23-R-INGO-26806,1,1,48,1,0.136879942,,0.063120058,,0.2,0.00992092,,0.013946801,,0.023867721
26808,CBPF-OPT-23-R-NGO-26808,1,1,20,2,,,,,0.2,,,,,0.058931609
26809,CBPF-OPT-23-R-INGO-26809,1,1,6,2,,,156,978,1134,0,0,28,315,343
26809,CBPF-OPT-23-R-INGO-26809,1,1,2,1,,0.2,,,0.2,,0.040909091,,,0.040909091
26814,CBPF-OPT-23-R-INGO-26814,1,1,35,2,466,710,915,,2091,51,135,69,0,255
26815,CBPF-OPT-23-R-NGO-26815,1,1,65,2,0.011473272,0.064928292,,0.123598435,0.2,0.004563233,0.006779661,,0.053063885,0.06440678
26816,CBPF-OPT-23-R-NGO-26816,1,1,20,1,,,,,0.2,,,,,0.039848197
26816,CBPF-OPT-23-R-NGO-26816,1,1,46,1,,288,423,911,1622,0,78,116,73,267
26818,CBPF-TUR-23-S-NGO-26818,1,1,36,2,0.017730496,0.021985816,0.160283688,,0.2,0.003900709,0.00035461,0.055319149,,0.059574468
26820,CBPF-TUR-23-S-NGO-26820,1,1,37,1,0.039036755,,0.160963245,,0.2,0.003041825,,0.060076046,,0.063117871
26830,CBPF-TUR-23-S-NGO-26830,1,1,76,2,187,617,918,,1722,77,246,250,0,573
26842,CBPF-OPT-23-R-NGO-26842,1,1,53,1,,,,,0.2,,,,,0.063880126
26854,CBPF-MM-23-S-NGO-26854,1,1,77,1,,,,0.2,0.2,,,,0.012121212,0.012121212
26854,CBPF-MM-23-S-NGO-26854,1,1,17,1,,,,,0.2,,,,,0.023801917
26854,CBPF-MM-23-S-NGO-26854,1,1,17,2,,,,,0.04375,,,,,0.2
26854,CBPF-MM-23-S-NGO-26854,1,1,56,2,,0.068222043,0.075301689,0.056476267,0.2,,0.002091714,0.012872084,0.022526146,0.037489944
26856,CBPF-MM-23-S-INGO-26856,1,1,39,1,939,,793,352,2084,109,0,42,142,293
26856,CBPF-MM-23-S-INGO-26856,1,1,39,1,677,,655,405,1737,80,0,64,118,262
26857,CBPF-MM-23-S-INGO-26857,1,1,20,1,,,,,0.2,,,,,0.006805293
26862,CBPF-SUD-23-R-UN-26862,1,1,52,2,,200,446,635,1281,0,64,123,149,336
26863,CBPF-SUD-23-R-INGO-26863,1,1,36,2,0.048558758,0.033037694,0.118403548,,0.2,0.001330377,0.009312639,0.03059867,,0.041241685
26863,CBPF-SUD-23-R-INGO-26863,1,1,3,2,,0.066757493,,0.133242507,0.2,,0.01866485,,0.054632153,0.073297003
26863,CBPF-SUD-23-R-INGO-26863,1,1,35,2,441,207,560,,1208,35,89,141,0,265
26864,CBPF-MM-23-S-INGO-26864,1,1,59,1,0.062155388,0.02887218,0.058045113,0.050927318,0.2,0.00952381,0.009423559,0.01924812,0.019949875,0.058145363
26865,CBPF-SUD-23-R-INGO-26865,1,1,19,1,,,,,0.2,,,,,0.063298379
26865,CBPF-SUD-23-R-INGO-26865,1,1,8,1,498,384,504,408,1794,81,67,43,29,220
26865,CBPF-SUD-23-R-INGO-26865,1,1,62,1,,0.04510226,0.076964478,0.077933262,0.2,,0.018191604,0.022712594,0.000107643,0.041011841
26865,CBPF-SUD-23-R-INGO-26865,1,1,28,1,,,0.136743215,0.063256785,0.2,,,0.050104384,0.023382046,0.07348643
26865,CBPF-SUD-23-R-INGO-26865,1,1,74,2,0.117673378,0.052050708,,0.030275913,0.2,0.030574198,0.00611484,,0.008799403,0.045488441
26873,CBPF-ETH-23-R-NGO-26873,1,1,17,2,,,,,0.2,,,,,0.034156595
26873,CBPF-ETH-23-R-NGO-26873,1,1,74,2,0.063342466,0.107178082,,0.029479452,0.2,0.031232877,0.033643836,,0.006794521,0.071671233
26873,CBPF-ETH-23-R-NGO-26873,1,1,56,1,,0.067296631,0.075513558,0.057189811,0.2,,0.006244864,0.036154478,0.019967132,0.062366475
26873,CBPF-ETH-23-R-NGO-26873,1,1,68,1,119,280,,,399,14,66,0,0,80
26877,CBPF-ETH-23-R-O-26877,1,1,63,2,0.049551857,0.02765685,0.062868118,0.059923175,0.2,0.017029449,0.004097311,0.021510883,0.00134443,0.043982074
26879,CBPF-ETH-23-R-INGO-26879,1,1,20,2,,,,,0.041769547,,,,,0.2
26879,CBPF-ETH-23-R-INGO-26879,1,1,15,1,,,,,1333,0,0,0,0,683
26879,CBPF-ETH-23-R-INGO-26879,1,1,15,1,,,,,3153,0,0,0,0,140
26880,CBPF-ETH-23-R-INGO-26880,1,1,61,2,583,733,117,,1433,156,12,47,0,215
26880,CBPF-ETH-23-R-INGO-26880,1,1,13,1,,,,,0.12,,,,,0.2
26880,CBPF-ETH-23-R-INGO-26880,1,1,67,2,,594,630,277,1501,0,98,314,22,434
26881,CBPF-ETH-23-R-INGO-26881,1,1,25,2,0.121891892,0.060810811,0.017297297,,0.2,0.002162162,0.009189189,0.001081081,,0.012432432
26881,CBPF-ETH-23-R-INGO-26881,1,1,78,1,591,878,118,252,1839,202,224,30,53,509
26882,CBPF-ETH-23-R-INGO-26882,1,1,64,1,,0.2,,,0.2,,0.001639344,,,0.001639344
26882,CBPF-ETH-23-R-INGO-26882,1,1,62,1,,0.081505728,0.092962357,0.025531915,0.2,,0.01603928,0.0101473,0.011783961,0.03797054
26882,CBPF-ETH-23-R-INGO-26882,1,1,58,1,,0.07645479,0.037600716,0.085944494,0.2,,0.035989257,0.005550582,0.038854073,0.080393912
26882,CBPF-ETH-23-R-INGO-26882,1,1,18,2,,,,,0.2,,,,,0.099017199
26882,CBPF-ETH-23-R-INGO-26882,1,1,5,2,0.062406448,,0.08681635,0.050777202,0.2,0.011283823,,0.026137018,0.013356362,0.050777202
26882,CBPF-ETH-23-R-INGO-26882,1,1,60,2,0.09260539,,0.095507947,0.011886662,0.2,0.033724948,,0.040912232,0.005252246,0.079889426
26882,CBPF-ETH-23-R-INGO-26882,1,1,66,2,942,,879,,1821,230,0,179,0,409
26883,CBPF-ETH-23-R-INGO-26883,1,1,40,2,0.2,,,,0.2,0.075891892,,,,0.075891892
26884,CBPF-MM-23-S-INGO-26884,1,1,69,2,0.067604396,0.087736264,0.044659341,,0.2,0.029010989,0.026725275,0.001758242,,0.057494505
26884,CBPF-MM-23-S-INGO-26884,1,1,1,1,0.075267539,0.084423306,0.040309156,,0.2,0.00725327,0.009512485,0.001307967,,0.018073722
26894,CBPF-OPT-23-S-NGO-26894,1,1,50,1,0.042699387,0.007607362,0.063803681,0.085889571,0.2,0.014723926,0.001840491,0.026503067,0.024417178,0.067484663
26903,CBPF-TUR-23-S-INGO-26903,1,1,29,1,0.050626741,0.03816156,0.057172702,0.054038997,0.2,0.023467967,0.011768802,0.005710306,0.025696379,0.066643454
26914,CBPF-VEN-23-S-INGO-26914,1,1,57,2,373,,,279,652,147,0,0,68,215
26914,CBPF-VEN-23-S-INGO-26914,1,1,48,2,0.160641399,,0.039358601,,0.2,0.053644315,,0.00845481,,0.062099125
26918,CBPF-MM-23-S-INGO-26918,1,1,54,2,697,,463,991,2151,267,0,55,449,771
26918,CBPF-MM-23-S-INGO-26918,1,1,49,1,0.047146034,0.052260934,0.030541142,0.07005189,0.2,0.015863603,0.018013343,0.00148258,0.032468495,0.067828021
26918,CBPF-MM-23-S-INGO-26918,1,1,43,1,67,502,297,685,1551,10,184,141,317,652
26918,CBPF-MM-23-S-INGO-26918,1,1,7,2,862,66,776,758,2462,182,22,319,14,537
26927,CBPF-TUR-23-R-NGO-26927,1,1,32,2,,,605,,605,0,0,56,0,56
26951,CBPF-MM-23-S-NGO-26951,1,1,76,1,990,725,724,,2439,82,244,338,0,664
26951,CBPF-MM-23-S-NGO-26951,1,1,25,1,0.048777579,0.100178891,0.05104353,,0.2,0.023375075,0.009898629,0.008825283,,0.042098986
26959,CBPF-YEM-23-R-UN-26959,1,1,39,1,94,,754,883,1731,11,0,188,407,606
26959,CBPF-YEM-23-R-UN-26959,1,1,48,1,0.024087591,,0.175912409,,0.2,0.002737226,,0.026642336,,0.029379562
26959,CBPF-YEM-23-R-UN-26959,1,1,18,1,,,,,0.069174757,,,,,0.2
26964,CBPF-VEN-23-S-NGO-26964,1,1,23,2,,,,,0.2,,,,,0.09736211
26969,CBPF-YEM-23-R-INGO-26969,1,1,51,2,503,45,764,468,1780,40,10,251,10,311
26969,CBPF-YEM-23-R-INGO-26969,1,1,64,2,,0.2,,,0.2,,0.055977496,,,0.055977496
26969,CBPF-YEM-23-R-INGO-26969,1,1,32,1,,,231,,231,0,0,11,0,11
