PooledFundId,CHFId,CHFProjectCode,OrganizationTypeId,AllocationYear,AllocationSourceName,CVATypeId,ClusterId,TargetedTransferAmt,ReachedTransferAmt,PeopleTargeted,PeopleReached
59,25458,CBPF-MM-23-S-NGO-25458,1,2023,2,1,10,19999,16999.15,150,135
59,25458,CBPF-MM-23-S-NGO-25458,1,2023,2,4,3,150381,127823.85,2336,2102
59,25458,CBPF-MM-23-S-NGO-25458,1,2023,2,4,6,74997,63747.45,2251,2026
59,25459,CBPF-MM-23-S-NGO-25459,1,2023,2,1,6,12608,10716.8,726,653
59,25459,CBPF-MM-23-S-NGO-25459,1,2023,2,1,6,162743,138331.55,13576,12218
59,25459,CBPF-MM-23-S-NGO-25459,1,2023,2,3,6,45198,38418.3,4179,3761
59,25461,CBPF-MM-23-S-NGO-25461,1,2023,2,1,10,14933,12693.05,56,50
59,25461,CBPF-MM-23-S-NGO-25461,1,2023,2,1,10,39150,33277.5,435,392
59,25461,CBPF-MM-23-S-NGO-25461,1,2023,2,1,4,61304,52108.4,8089,7280
59,25461,CBPF-MM-23-S-NGO-25461,1,2023,2,1,4,73063,62103.55,7772,6995
59,25461,CBPF-MM-23-S-NGO-25461,1,2023,2,1,11,7702,6546.7,2129,1916
59,25461,CBPF-MM-23-S-NGO-25461,1,2023,2,1,11,69948,59455.8,9615,8654
59,25461,CBPF-MM-23-S-NGO-25461,1,2023,2,3,6,10561,8976.85,1274,1147
59,25461,CBPF-MM-23-S-NGO-25461,1,2023,2,4,6,199714,169756.9,24033,21630
59,25488,CBPF-MM-23-S-NGO-25488,1,2023,2,1,9,21200,18020,106,95
59,25500,CBPF-MM-23-S-NGO-25500,1,2023,2,4,6,209492,178068.2,4646,4181
59,25500,CBPF-MM-23-S-NGO-25500,1,2023,2,4,7,20952,17809.2,110,99
59,25500,CBPF-MM-23-S-NGO-25500,1,2023,2,4,9,15500,13175,1800,1620
59,25648,CBPF-MM-23-S-NGO-25648,1,2023,2,4,11,53194,45214.9,14107,12696
59,25677,CBPF-MM-23-S-NGO-25677,1,2023,2,1,6,69054,58695.9,8008,7207
59,25693,CBPF-MM-23-S-NGO-25693,1,2023,2,4,6,48000,40800,8800,7920
59,25693,CBPF-MM-23-S-NGO-25693,1,2023,2,4,9,21375,18168.75,285,257
59,25700,CBPF-MM-23-S-NGO-25700,1,2023,2,1,11,63135,53664.75,7253,6528
59,26854,CBPF-MM-23-S-NGO-26854,1,2023,2,3,10,26955,22911.75,254,229
59,26854,CBPF-MM-23-S-NGO-26854,1,2023,2,4,6,63640,54094,1040,936
59,26854,CBPF-MM-23-S-NGO-26854,1,2023,2,4,4,53390,45381.5,6421,5779
59,26949,CBPF-MM-23-S-NGO-26949,1,2023,2,4,6,32638,27742.3,1042,938
59,26950,CBPF-MM-23-S-NGO-26950,1,2023,2,4,6,17034,14478.9,1589,1430
59,26950,CBPF-MM-23-S-NGO-26950,1,2023,2,4,7,6857,5828.45,48,43
59,26950,CBPF-MM-23-S-NGO-26950,1,2023,2,4,10,10080,8568,140,126
59,27007,CBPF-MM-23-S-NGO-27007,1,2023,2,1,11,2080,1768,52,47
59,27014,CBPF-MM-23-S-NGO-27014,1,2023,2,1,10,1429,1214.65,10,9
59,27833,CBPF-MM-24-R-INGO-27833,2,2024,1,4,6,294369,250213.65,8200,7380
59,27833,CBPF-MM-24-R-INGO-27833,2,2024,1,4,11,8800,7480,430,387
59,27837,CBPF-MM-24-R-INGO-27837,2,2024,1,1,6,112100,95285,760,684
59,27837,CBPF-MM-24-R-INGO-27837,2,2024,1,1,11,17071,14510.35,473,426
59,27837,CBPF-MM-24-R-INGO-27837,2,2024,1,4,6,395000,335750,8064,7258
59,27856,CBPF-MM-24-R-INGO-27856,2,2024,1,4,4,120620,102527,3993,3594
59,27856,CBPF-MM-24-R-INGO-27856,2,2024,1,4,11,44982,38234.7,10584,9526
59,34465,CBPF-MM-24-R-INGO-34465,2,2024,1,1,6,127500,108375,2550,2295
59,34465,CBPF-MM-24-R-INGO-34465,2,2024,1,3,6,350539,297958.15,10460,9414
59,34472,CBPF-MM-24-R-INGO-34472,2,2024,1,1,6,468009,397807.65,16611,14950
59,34472,CBPF-MM-24-R-INGO-34472,2,2024,1,1,4,124914,106176.9,30053,27048
59,34478,CBPF-MM-24-R-INGO-34478,2,2024,1,1,7,38576,32789.6,2302,2072
59,27840,CBPF-MM-24-R-NGO-27840,1,2024,1,4,4,183500,155975,7360,6624
59,27840,CBPF-MM-24-R-NGO-27840,1,2024,1,4,11,226006,192105.1,20000,18000
59,34461,CBPF-MM-24-R-NGO-34461,1,2024,1,1,6,431884,367101.4,28955,26060
59,34461,CBPF-MM-24-R-NGO-34461,1,2024,1,1,7,12300,10455,120,108
59,34462,CBPF-MM-24-R-NGO-34462,1,2024,1,4,4,108060,91851,3602,3242
59,34463,CBPF-MM-24-R-NGO-34463,1,2024,1,4,7,70732,60122.2,1105,995
59,34463,CBPF-MM-24-R-NGO-34463,1,2024,1,4,4,198503,168727.55,13725,12353
59,34463,CBPF-MM-24-R-NGO-34463,1,2024,1,4,11,144461,122791.85,13090,11781
59,27682,CBPF-MM-24-S-INGO-27682,2,2024,2,3,10,197920,168232,480,432
59,27738,CBPF-MM-24-S-INGO-27738,2,2024,2,3,10,6600,5610,22,20
59,27738,CBPF-MM-24-S-INGO-27738,2,2024,2,3,10,42040,35734,186,167
59,27738,CBPF-MM-24-S-INGO-27738,2,2024,2,4,10,18000,15300,60,54
59,32657,CBPF-MM-24-S-INGO-32657,2,2024,2,1,7,5715,4857.75,1905,1715
59,32657,CBPF-MM-24-S-INGO-32657,2,2024,2,4,4,23036,19580.6,1905,1715
59,32661,CBPF-MM-24-S-INGO-32661,2,2024,2,4,6,31922,27133.7,2445,2201
59,32661,CBPF-MM-24-S-INGO-32661,2,2024,2,4,10,2991,2542.35,70,63
59,32661,CBPF-MM-24-S-INGO-32661,2,2024,2,4,4,12866,10936.1,3096,2786
59,32661,CBPF-MM-24-S-INGO-32661,2,2024,2,4,4,28498,24223.3,6354,5719
59,32661,CBPF-MM-24-S-INGO-32661,2,2024,2,4,11,66664,56664.4,8838,7954
59,32703,CBPF-MM-24-S-INGO-32703,2,2024,2,4,10,8120,6902,95,86
59,32703,CBPF-MM-24-S-INGO-32703,2,2024,2,4,4,30037,25531.45,1380,1242
59,32703,CBPF-MM-24-S-INGO-32703,2,2024,2,4,11,5698,4843.3,2000,1800
59,32703,CBPF-MM-24-S-INGO-32703,2,2024,2,4,11,28676,24374.6,6180,5562
59,32783,CBPF-MM-24-S-INGO-32783,2,2024,2,1,3,16410,13948.5,32,29
59,32783,CBPF-MM-24-S-INGO-32783,2,2024,2,1,11,2795,2375.75,330,297
59,32783,CBPF-MM-24-S-INGO-32783,2,2024,2,4,6,90000,76500,5850,5265
59,32793,CBPF-MM-24-S-INGO-32793,2,2024,2,1,6,32754,27840.9,2000,1800
59,32794,CBPF-MM-24-S-INGO-32794,2,2024,2,4,6,32752,27839.2,4000,3600
59,32794,CBPF-MM-24-S-INGO-32794,2,2024,2,4,9,9662,8212.7,236,212
59,32794,CBPF-MM-24-S-INGO-32794,2,2024,2,4,4,37840,32164,4000,3600
59,32799,CBPF-MM-24-S-INGO-32799,2,2024,2,4,6,81173,68997.05,2494,2245
59,32799,CBPF-MM-24-S-INGO-32799,2,2024,2,4,4,174236,148100.6,7625,6863
59,32820,CBPF-MM-24-S-INGO-32820,2,2024,2,4,6,2400,2040,1800,1620
59,32820,CBPF-MM-24-S-INGO-32820,2,2024,2,4,10,13333,11333.05,80,72
59,32821,CBPF-MM-24-S-INGO-32821,2,2024,2,1,10,3000,2550,30,27
59,32821,CBPF-MM-24-S-INGO-32821,2,2024,2,4,6,11667,9916.95,1000,900
59,32821,CBPF-MM-24-S-INGO-32821,2,2024,2,4,10,6000,5100,60,54
59,33453,CBPF-MM-24-S-INGO-33453,2,2024,2,1,10,1026,872.1,12,11
59,33453,CBPF-MM-24-S-INGO-33453,2,2024,2,1,10,9263,7873.55,50,45
59,33453,CBPF-MM-24-S-INGO-33453,2,2024,2,4,6,52864,44934.4,3304,2974
59,33454,CBPF-MM-24-S-INGO-33454,2,2024,2,4,9,29341,24939.85,534,481
59,33454,CBPF-MM-24-S-INGO-33454,2,2024,2,4,10,28667,24366.95,95,86
59,33454,CBPF-MM-24-S-INGO-33454,2,2024,2,4,4,69336,58935.6,5912,5321
59,33454,CBPF-MM-24-S-INGO-33454,2,2024,2,4,11,52358,44504.3,14168,12751
59,33456,CBPF-MM-24-S-INGO-33456,2,2024,2,1,6,47026,39972.1,2419,2177
59,33456,CBPF-MM-24-S-INGO-33456,2,2024,2,3,10,20071,17060.35,141,127
59,33457,CBPF-MM-24-S-INGO-33457,2,2024,2,1,7,42529,36149.65,1037,933
59,33457,CBPF-MM-24-S-INGO-33457,2,2024,2,1,4,50064,42554.4,16689,15020
59,33457,CBPF-MM-24-S-INGO-33457,2,2024,2,4,7,23077,19615.45,540,486
59,33457,CBPF-MM-24-S-INGO-33457,2,2024,2,4,10,4438,3772.3,188,169
59,33458,CBPF-MM-24-S-INGO-33458,2,2024,2,3,6,40806,34685.1,2250,2025
59,33458,CBPF-MM-24-S-INGO-33458,2,2024,2,4,7,1188,1009.8,9,8
59,33458,CBPF-MM-24-S-INGO-33458,2,2024,2,4,10,8028,6823.8,15,14
59,33458,CBPF-MM-24-S-INGO-33458,2,2024,2,4,10,11338,9637.3,200,180
59,33458,CBPF-MM-24-S-INGO-33458,2,2024,2,4,4,14678,12476.3,300,270
59,33463,CBPF-MM-24-S-INGO-33463,2,2024,2,1,7,5400,4590,36,32
59,33463,CBPF-MM-24-S-INGO-33463,2,2024,2,1,9,1500,1275,10,9
59,33463,CBPF-MM-24-S-INGO-33463,2,2024,2,1,10,3500,2975,35,32
59,33464,CBPF-MM-24-S-INGO-33464,2,2024,2,4,6,35196,29916.6,4026,3623
59,33464,CBPF-MM-24-S-INGO-33464,2,2024,2,4,10,14524,12345.4,480,432
59,33464,CBPF-MM-24-S-INGO-33464,2,2024,2,4,4,38309,32562.65,350,315
59,33464,CBPF-MM-24-S-INGO-33464,2,2024,2,4,4,102023,86719.55,7170,6453
59,33464,CBPF-MM-24-S-INGO-33464,2,2024,2,4,11,128205,108974.25,6750,6075
59,32652,CBPF-MM-24-S-NGO-32652,1,2024,2,4,6,10860,9231,1000,900
59,32652,CBPF-MM-24-S-NGO-32652,1,2024,2,4,7,6857,5828.45,60,54
59,32652,CBPF-MM-24-S-NGO-32652,1,2024,2,4,4,17421,14807.85,840,756
59,32652,CBPF-MM-24-S-NGO-32652,1,2024,2,4,11,5714,4856.9,506,455
59,32656,CBPF-MM-24-S-NGO-32656,1,2024,2,4,6,16881,14348.85,5514,4963
59,32656,CBPF-MM-24-S-NGO-32656,1,2024,2,4,7,8547,7264.95,60,54
59,32656,CBPF-MM-24-S-NGO-32656,1,2024,2,4,10,14135,12014.75,250,225
59,32656,CBPF-MM-24-S-NGO-32656,1,2024,2,4,11,24678,20976.3,1800,1620
59,32666,CBPF-MM-24-S-NGO-32666,1,2024,2,3,10,20000,17000,200,180
59,32694,CBPF-MM-24-S-NGO-32694,1,2024,2,3,6,83903,71317.55,2972,2675
59,32694,CBPF-MM-24-S-NGO-32694,1,2024,2,4,6,38974,33127.9,5131,4618
59,32694,CBPF-MM-24-S-NGO-32694,1,2024,2,4,7,5641,4794.85,110,99
59,32732,CBPF-MM-24-S-NGO-32732,1,2024,2,4,11,22839,19413.15,2000,1800
59,32790,CBPF-MM-24-S-NGO-32790,1,2024,2,1,4,35101,29835.85,1075,968
59,32790,CBPF-MM-24-S-NGO-32790,1,2024,2,1,11,18643,15846.55,935,842
59,32798,CBPF-MM-24-S-NGO-32798,1,2024,2,4,10,92280,78438,4000,3600
59,32798,CBPF-MM-24-S-NGO-32798,1,2024,2,4,4,79160,67286,16276,14648
59,32811,CBPF-MM-24-S-NGO-32811,1,2024,2,4,4,167548,142415.8,21396,19256
59,32822,CBPF-MM-24-S-NGO-32822,1,2024,2,1,7,1808,1536.8,80,72
59,32822,CBPF-MM-24-S-NGO-32822,1,2024,2,1,9,28260,24021,200,180
59,32822,CBPF-MM-24-S-NGO-32822,1,2024,2,1,9,42390,36031.5,300,270
59,32822,CBPF-MM-24-S-NGO-32822,1,2024,2,1,10,3392,2883.2,40,36
59,32824,CBPF-MM-24-S-NGO-32824,1,2024,2,1,7,6750,5737.5,45,41
59,32824,CBPF-MM-24-S-NGO-32824,1,2024,2,4,4,31000,26350,310,279
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,4,9,3278,2786.3,100,90
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,4,9,4276,3634.6,60,54
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,4,9,16389,13930.65,500,450
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,4,9,19568,16632.8,597,537
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,4,10,1425,1211.25,20,18
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,4,10,2850,2422.5,40,36
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,4,10,14251,12113.35,100,90
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,4,10,36366,30911.1,638,574
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,4,4,1710,1453.5,20,18
59,33455,CBPF-MM-24-S-NGO-33455,1,2024,2,4,4,24562,20877.7,4961,4465
59,33459,CBPF-MM-24-S-NGO-33459,1,2024,2,4,6,134567,114381.95,7482,6734
59,33459,CBPF-MM-24-S-NGO-33459,1,2024,2,4,10,19988,16989.8,1352,1217
59,33459,CBPF-MM-24-S-NGO-33459,1,2024,2,4,4,70870,60239.5,6100,5490
59,33459,CBPF-MM-24-S-NGO-33459,1,2024,2,4,11,46135,39214.75,6102,5492
59,27629,CBPF-MM-24-S-UN-27629,3,2024,2,3,10,457199,388619.15,2600,2340
84,25887,CBPF-NER-23-S-INGO-25887,2,2023,2,1,4,106600,90610,4382,3944
84,25907,CBPF-NER-23-S-INGO-25907,2,2023,2,2,4,51875,44093.75,500,450
84,25907,CBPF-NER-23-S-INGO-25907,2,2023,2,4,4,52290,44446.5,500,450
84,25910,CBPF-NER-23-S-INGO-25910,2,2023,2,5,4,56037,47631.45,2310,2079
84,25926,CBPF-NER-23-S-INGO-25926,2,2023,2,4,3,19608,16666.8,200,180
84,25928,CBPF-NER-23-S-INGO-25928,2,2023,2,4,4,39227,33342.95,1750,1575
84,25941,CBPF-NER-23-S-INGO-25941,2,2023,2,5,11,17325,14726.25,2800,2520
84,25956,CBPF-NER-23-S-INGO-25956,2,2023,2,2,10,15000,12750,200,180
84,25956,CBPF-NER-23-S-INGO-25956,2,2023,2,3,6,90000,76500,200,180
84,25956,CBPF-NER-23-S-INGO-25956,2,2023,2,4,10,30000,25500,200,180
84,25898,CBPF-NER-23-S-NGO-25898,1,2023,2,1,11,47500,40375,500,450
84,32650,CBPF-NER-24-R-NGO-32650,1,2024,1,4,6,25200,21420,100,90
84,32687,CBPF-NER-24-R-NGO-32687,1,2024,1,1,6,47580,40443,340,306
84,32687,CBPF-NER-24-R-NGO-32687,1,2024,1,5,7,5500,4675,50,45
75,25713,CBPF-NGA-23-R-INGO-25713,2,2023,1,3,10,50000,42500,500,450
75,27161,CBPF-NGA-23-S-INGO-27161,2,2023,2,1,10,35000,29750,1200,1080
75,27116,CBPF-NGA-23-S-NGO-27116,1,2023,2,1,4,15000,12750,150,135
75,27128,CBPF-NGA-23-S-NGO-27128,1,2023,2,1,10,26493,22519.05,240,216
75,27128,CBPF-NGA-23-S-NGO-27128,1,2023,2,3,10,8831,7506.35,80,72
75,27152,CBPF-NGA-23-S-NGO-27152,1,2023,2,3,6,18966,16121.1,2750,2475
75,27324,CBPF-NGA-23-S-NGO-27324,1,2023,2,3,10,28080,23868,40,36
75,27346,CBPF-NGA-23-S-NGO-27346,1,2023,2,3,10,30000,25500,340,306
75,32766,CBPF-NGA-24-R-INGO-32766,2,2024,1,4,9,141381,120173.85,2996,2696
75,33438,CBPF-NGA-24-R-INGO-33438,2,2024,1,3,6,288100,244885,40200,36180
75,33848,CBPF-NGA-24-R-INGO-33848,2,2024,1,1,4,114000,96900,5700,5130
75,33849,CBPF-NGA-24-R-INGO-33849,2,2024,1,1,4,16800,14280,700,630
75,33874,CBPF-NGA-24-R-INGO-33874,2,2024,1,1,1,10788,9169.8,800,720
75,33874,CBPF-NGA-24-R-INGO-33874,2,2024,1,4,4,64000,54400,2000,1800
75,32711,CBPF-NGA-24-R-NGO-32711,1,2024,1,1,11,16996,14446.6,115,104
75,32719,CBPF-NGA-24-R-NGO-32719,1,2024,1,4,10,17000,14450,500,450
75,32756,CBPF-NGA-24-R-NGO-32756,1,2024,1,4,10,18450,15682.5,600,540
75,33855,CBPF-NGA-24-R-NGO-33855,1,2024,1,1,4,33000,28050,920,828
75,33865,CBPF-NGA-24-R-NGO-33865,1,2024,1,3,10,48000,40800,400,360
67,26805,CBPF-OPT-23-R-INGO-26805,2,2023,1,5,4,98865,84035.25,3600,3240
67,27343,CBPF-OPT-23-R-INGO-27343,2,2023,1,1,10,9850,8372.5,50,45
67,27350,CBPF-OPT-23-R-INGO-27350,2,2023,1,3,15,662444,563077.4,15276,13748
67,27355,CBPF-OPT-23-R-INGO-27355,2,2023,1,1,7,37969,32273.65,600,540
67,27364,CBPF-OPT-23-R-INGO-27364,2,2023,1,3,15,951722,808963.7,23952,21557
67,27365,CBPF-OPT-23-R-INGO-27365,2,2023,1,3,15,1223307,1039810.95,31110,27999
67,27386,CBPF-OPT-23-R-INGO-27386,2,2023,1,3,15,407636,346490.6,11760,10584
67,27390,CBPF-OPT-23-R-INGO-27390,2,2023,1,5,4,150000,127500,5600,5040
67,27391,CBPF-OPT-23-R-INGO-27391,2,2023,1,3,15,755441,642124.85,17808,16027
67,27400,CBPF-OPT-23-R-INGO-27400,2,2023,1,3,15,397100,337535,10640,9576
67,27400,CBPF-OPT-23-R-INGO-27400,2,2023,1,3,15,411440,349724,8288,7459
67,27408,CBPF-OPT-23-R-INGO-27408,2,2023,1,4,10,165000,140250,750,675
67,27411,CBPF-OPT-23-R-INGO-27411,2,2023,1,1,11,62400,53040,112,101
67,26801,CBPF-OPT-23-R-NGO-26801,1,2023,1,2,6,662036,562730.6,53435,48092
67,26811,CBPF-OPT-23-R-NGO-26811,1,2023,1,3,10,217100,184535,1670,1503
67,26812,CBPF-OPT-23-R-NGO-26812,1,2023,1,4,10,234390,199231.5,1202,1082
67,27353,CBPF-OPT-23-R-UN-27353,3,2023,1,4,7,244800,208080,850,765
67,24527,CBPF-OPT-23-S-INGO-24527,2,2023,2,4,4,185500,157675,467,420
67,24531,CBPF-OPT-23-S-INGO-24531,2,2023,2,1,4,127344,108242.4,50,45
67,24531,CBPF-OPT-23-S-INGO-24531,2,2023,2,1,4,315000,267750,70,63
67,24540,CBPF-OPT-23-S-INGO-24540,2,2023,2,3,15,366000,311100,1800,1620
67,24583,CBPF-OPT-23-S-INGO-24583,2,2023,2,3,15,295750,251387.5,169,152
67,24591,CBPF-OPT-23-S-INGO-24591,2,2023,2,4,10,3000,2550,18,16
67,24591,CBPF-OPT-23-S-INGO-24591,2,2023,2,4,10,40000,34000,540,486
67,24591,CBPF-OPT-23-S-INGO-24591,2,2023,2,4,10,69000,58650,1080,972
67,24592,CBPF-OPT-23-S-INGO-24592,2,2023,2,4,6,368100,312885,1966,1769
67,24606,CBPF-OPT-23-S-INGO-24606,2,2023,2,5,6,254800,216580,4420,3978
67,24636,CBPF-OPT-23-S-INGO-24636,2,2023,2,5,6,215846,183469.1,2240,2016
67,24682,CBPF-OPT-23-S-INGO-24682,2,2023,2,4,4,220000,187000,550,495
67,24733,CBPF-OPT-23-S-INGO-24733,2,2023,2,3,15,234840,199614,1330,1197
67,24744,CBPF-OPT-23-S-INGO-24744,2,2023,2,1,6,7290,6196.5,15,14
67,24744,CBPF-OPT-23-S-INGO-24744,2,2023,2,1,6,24111,20494.35,164,148
67,24744,CBPF-OPT-23-S-INGO-24744,2,2023,2,1,6,97200,82620,480,432
67,24746,CBPF-OPT-23-S-INGO-24746,2,2023,2,1,6,5400,4590,94,85
67,26778,CBPF-OPT-23-S-INGO-26778,2,2023,2,1,10,3000,2550,18,16
67,26778,CBPF-OPT-23-S-INGO-26778,2,2023,2,1,10,11385,9677.25,59,53
67,26778,CBPF-OPT-23-S-INGO-26778,2,2023,2,1,10,41400,35190,648,583
67,26851,CBPF-OPT-23-S-INGO-26851,2,2023,2,3,15,198660,168861,770,693
67,26900,CBPF-OPT-23-S-INGO-26900,2,2023,2,3,15,189294,160899.9,696,626
67,26919,CBPF-OPT-23-S-INGO-26919,2,2023,2,1,4,23858,20279.3,59,53
67,26919,CBPF-OPT-23-S-INGO-26919,2,2023,2,1,4,71575,60838.75,196,176
67,24654,CBPF-OPT-23-S-NGO-24654,1,2023,2,1,10,14000,11900,14,13
67,24654,CBPF-OPT-23-S-NGO-24654,1,2023,2,4,10,27200,23120,272,245
67,24654,CBPF-OPT-23-S-NGO-24654,1,2023,2,4,10,45900,39015,170,153
67,24665,CBPF-OPT-23-S-NGO-24665,1,2023,2,1,10,24102,20486.7,26,23
67,24675,CBPF-OPT-23-S-NGO-24675,1,2023,2,4,4,250000,212500,700,630
67,24687,CBPF-OPT-23-S-NGO-24687,1,2023,2,1,6,36000,30600,45,41
67,24691,CBPF-OPT-23-S-NGO-24691,1,2023,2,1,6,141120,119952,160,144
67,24691,CBPF-OPT-23-S-NGO-24691,1,2023,2,1,6,156768,133252.8,144,130
67,24705,CBPF-OPT-23-S-NGO-24705,1,2023,2,4,4,23017,19564.45,84,76
67,24706,CBPF-OPT-23-S-NGO-24706,1,2023,2,1,6,85500,72675,504,454
67,24706,CBPF-OPT-23-S-NGO-24706,1,2023,2,1,6,95000,80750,560,504
67,24712,CBPF-OPT-23-S-NGO-24712,1,2023,2,4,10,21210,18028.5,146,131
67,26894,CBPF-OPT-23-S-NGO-26894,1,2023,2,1,4,60055,51046.75,280,252
67,26894,CBPF-OPT-23-S-NGO-26894,1,2023,2,1,4,119712,101755.2,41,37
67,24715,CBPF-OPT-23-S-UN-24715,3,2023,2,1,6,1106104,940188.4,107380,96642
67,24715,CBPF-OPT-23-S-UN-24715,3,2023,2,2,6,331841,282064.85,2862,2576
67,27656,CBPF-OPT-24-R-INGO-27656,2,2024,1,1,4,606789,515770.65,1872,1685
67,27657,CBPF-OPT-24-R-NGO-27657,1,2024,1,1,4,164589,139900.65,701,631
67,27657,CBPF-OPT-24-R-NGO-27657,1,2024,1,1,4,352500,299625,705,635
67,27774,CBPF-OPT-24-R-NGO-27774,1,2024,1,4,10,44850,38122.5,230,207
67,27778,CBPF-OPT-24-R-NGO-27778,1,2024,1,3,15,336000,285600,6720,6048
67,27784,CBPF-OPT-24-R-NGO-27784,1,2024,1,2,4,78000,66300,2912,2621
67,27792,CBPF-OPT-24-R-NGO-27792,1,2024,1,1,11,266775,226758.75,912,821
67,27860,CBPF-OPT-24-R-NGO-27860,1,2024,1,3,15,440440,374374,1573,1416
67,33542,CBPF-OPT-24-S-INGO-33542,2,2024,2,1,11,14400,12240,16,14
67,33632,CBPF-OPT-24-S-INGO-33632,2,2024,2,2,6,225000,191250,150,135
67,33633,CBPF-OPT-24-S-INGO-33633,2,2024,2,4,11,10305,8759.25,36,32
67,33646,CBPF-OPT-24-S-INGO-33646,2,2024,2,3,15,532648,452750.8,10730,9657
67,33685,CBPF-OPT-24-S-INGO-33685,2,2024,2,1,4,15000,12750,70,63
67,33686,CBPF-OPT-24-S-INGO-33686,2,2024,2,1,11,141800,120530,560,504
67,33700,CBPF-OPT-24-S-INGO-33700,2,2024,2,1,4,396002,336601.7,645,581
67,33757,CBPF-OPT-24-S-INGO-33757,2,2024,2,1,10,90000,76500,400,360
67,33764,CBPF-OPT-24-S-INGO-33764,2,2024,2,1,6,191250,162562.5,1251,1126
67,33769,CBPF-OPT-24-S-INGO-33769,2,2024,2,3,15,149850,127372.5,3108,2797
67,33791,CBPF-OPT-24-S-INGO-33791,2,2024,2,1,6,61200,52020,240,216
67,33824,CBPF-OPT-24-S-INGO-33824,2,2024,2,3,15,504000,428400,10800,9720
67,33858,CBPF-OPT-24-S-INGO-33858,2,2024,2,3,15,216394,183934.9,4200,3780
67,33892,CBPF-OPT-24-S-INGO-33892,2,2024,2,3,15,579634,492688.9,2600,2340
67,33645,CBPF-OPT-24-S-NGO-33645,1,2024,2,4,10,60000,51000,1040,936
67,33678,CBPF-OPT-24-S-NGO-33678,1,2024,2,1,1,36000,30600,225,203
67,33684,CBPF-OPT-24-S-NGO-33684,1,2024,2,5,6,200000,170000,11200,10080
67,33819,CBPF-OPT-24-S-NGO-33819,1,2024,2,3,15,656756,558242.6,13608,12247
67,33867,CBPF-OPT-24-S-UN-33867,3,2024,2,4,10,40000,34000,80,72
21,25208,CBPF-SOM-23-R-INGO-25208,2,2023,1,1,11,15100,12835,540,486
21,25208,CBPF-SOM-23-R-INGO-25208,2,2023,1,2,11,53540,45509,15000,13500
21,26541,CBPF-SOM-23-R-INGO-26541,2,2023,1,5,11,29700,25245,6000,5400
21,26651,CBPF-SOM-23-R-INGO-26651,2,2023,1,5,6,400400,340340,8580,7722
21,26685,CBPF-SOM-23-R-INGO-26685,2,2023,1,4,6,342000,290700,8550,7695
21,26534,CBPF-SOM-23-R-NGO-26534,1,2023,1,4,10,113620,96577,874,787
21,26547,CBPF-SOM-23-R-NGO-26547,1,2023,1,4,6,210000,178500,6000,5400
21,26549,CBPF-SOM-23-R-NGO-26549,1,2023,1,5,11,138720,117912,20400,18360
21,26553,CBPF-SOM-23-R-NGO-26553,1,2023,1,1,10,18750,15937.5,250,225
21,26554,CBPF-SOM-23-R-NGO-26554,1,2023,1,1,10,10000,8500,200,180
21,26561,CBPF-SOM-23-R-NGO-26561,1,2023,1,4,6,288000,244800,6000,5400
21,26578,CBPF-SOM-23-R-NGO-26578,1,2023,1,3,10,85000,72250,1000,900
21,26587,CBPF-SOM-23-R-NGO-26587,1,2023,1,4,6,226800,192780,4860,4374
21,26613,CBPF-SOM-23-R-NGO-26613,1,2023,1,5,11,37044,31487.4,2940,2646
21,26618,CBPF-SOM-23-R-NGO-26618,1,2023,1,4,10,45000,38250,300,270
21,26618,CBPF-SOM-23-R-NGO-26618,1,2023,1,4,10,47430,40315.5,465,419
21,27072,CBPF-SOM-23-R-NGO-27072,1,2023,1,2,10,9000,7650,100,90
21,27085,CBPF-SOM-23-R-NGO-27085,1,2023,1,4,10,37500,31875,500,450
21,27143,CBPF-SOM-23-R-NGO-27143,1,2023,1,3,10,24000,20400,320,288
21,25131,CBPF-SOM-23-S-INGO-25131,2,2023,2,4,10,66300,56355,650,585
21,25156,CBPF-SOM-23-S-INGO-25156,2,2023,2,4,10,76500,65025,500,450
21,25013,CBPF-SOM-23-S-NGO-25013,1,2023,2,1,10,56700,48195,315,284
21,25016,CBPF-SOM-23-S-NGO-25016,1,2023,2,4,1,120000,102000,600,540
21,25018,CBPF-SOM-23-S-NGO-25018,1,2023,2,4,10,120000,102000,900,810
21,25019,CBPF-SOM-23-S-NGO-25019,1,2023,2,4,10,85000,72250,425,383
21,25020,CBPF-SOM-23-S-NGO-25020,1,2023,2,1,10,97500,82875,500,450
21,25050,CBPF-SOM-23-S-NGO-25050,1,2023,2,1,1,36000,30600,200,180
21,25067,CBPF-SOM-23-S-NGO-25067,1,2023,2,5,10,4500,3825,100,90
21,25076,CBPF-SOM-23-S-NGO-25076,1,2023,2,1,11,14400,12240,200,180
