FundType,PFId,PrjCode,AllSrc,PrjTitle,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLocBenClustAgg1,AdmLocCord1,AdmLocClustBdg1,AYr,PrjCycleStatus
CBPF,62,SYR-17/DDA-3558/Aleppo SA 2017/FSA/UN/4661,2,Emergency agriculture and food security assistance to crisis affected people in Syria  Strengthening the resilience to food insecurity of crisis-affected households and communities in Eastern Aleppo,6,100,40##41##42##43##52##,Aleppo,167##338##245##245,"36.20601300,37.15242000",40000.007,2017,Project Closed
CBPF,62,SYR-17/DDA-3558/Aleppo SA 2017/FSA/UN/4661,2,Emergency agriculture and food security assistance to crisis affected people in Syria  Strengthening the resilience to food insecurity of crisis-affected households and communities in Eastern Aleppo,6,100,40##41##42##43##52##,Aleppo,167##338##245##245,"36.20601300,37.15242000",40000.007,2017,Project Closed
CBPF,62,SYR-17/DDA-3558/Aleppo SA 2017/FSA/UN/4661,2,Emergency agriculture and food security assistance to crisis affected people in Syria  Strengthening the resilience to food insecurity of crisis-affected households and communities in Eastern Aleppo,6,100,40##41##42##43##52##,Aleppo,167##338##245##245,"36.20601300,37.15242000",40000.007,2017,Project Closed
CBPF,62,SYR-17/DDA-3558/Aleppo SA 2017/FSA/UN/4661,2,Emergency agriculture and food security assistance to crisis affected people in Syria  Strengthening the resilience to food insecurity of crisis-affected households and communities in Eastern Aleppo,6,100,40##41##42##43##52##,Aleppo,167##338##245##245,"36.20601300,37.15242000",40000.007,2017,Project Closed
CBPF,62,SYR-17/DDA-3558/Aleppo SA 2017/FSA/UN/4661,2,Emergency agriculture and food security assistance to crisis affected people in Syria  Strengthening the resilience to food insecurity of crisis-affected households and communities in Eastern Aleppo,6,100,40##41##42##43##52##,Aleppo,376##761##551##551,"36.20601300,37.15242000",90000.015,2017,Project Closed
CBPF,62,SYR-17/DDA-3558/Aleppo SA 2017/FSA/UN/4661,2,Emergency agriculture and food security assistance to crisis affected people in Syria  Strengthening the resilience to food insecurity of crisis-affected households and communities in Eastern Aleppo,6,100,40##41##42##43##52##,Aleppo,167##338##245##245,"36.20601300,37.15242000",40000.007,2017,Project Closed
CBPF,62,SYR-17/DDA-3558/Aleppo SA 2017/FSA/UN/4661,2,Emergency agriculture and food security assistance to crisis affected people in Syria  Strengthening the resilience to food insecurity of crisis-affected households and communities in Eastern Aleppo,6,100,40##41##42##43##52##,Aleppo,167##338##245##245,"36.20601300,37.15242000",40000.007,2017,Project Closed
CBPF,62,SYR-17/DDA-3558/Aleppo SA 2017/FSA/UN/4661,2,Emergency agriculture and food security assistance to crisis affected people in Syria  Strengthening the resilience to food insecurity of crisis-affected households and communities in Eastern Aleppo,6,100,40##41##42##43##52##,Aleppo,167##338##245##245,"36.20601300,37.15242000",40000.007,2017,Project Closed
CBPF,62,SYR-17/DDA-3558/Aleppo SA 2017/FSA/UN/4661,2,Emergency agriculture and food security assistance to crisis affected people in Syria  Strengthening the resilience to food insecurity of crisis-affected households and communities in Eastern Aleppo,6,100,40##41##42##43##52##,Aleppo,167##338##245##245,"36.20601300,37.15242000",40000.007,2017,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Aleppo,161##187##161##135,"36.20601300,37.15242000",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Aleppo,161##187##161##135,"36.20601300,37.15242000",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Aleppo,161##187##161##135,"36.20601300,37.15242000",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Aleppo,0##0##0##0,"36.20601300,37.15242000",0,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Aleppo,161##187##161##135,"36.20601300,37.15242000",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Aleppo,161##187##161##135,"36.20601300,37.15242000",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Aleppo,161##187##161##135,"36.20601300,37.15242000",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Aleppo,161##187##161##135,"36.20601300,37.15242000",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Aleppo,161##187##161##135,"36.20601300,37.15242000",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Aleppo,0##0##0##0,"36.20601300,37.15242000",0,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Aleppo,161##187##161##135,"36.20601300,37.15242000",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Aleppo,0##0##0##0,"36.20601300,37.15242000",0,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Aleppo,161##187##161##135,"36.20601300,37.15242000",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Al-Hasakeh,161##187##161##135,"36.50537500,40.74289900",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Al-Hasakeh,161##187##161##135,"36.50537500,40.74289900",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Al-Hasakeh,161##187##161##135,"36.50537500,40.74289900",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Al-Hasakeh,161##187##161##135,"36.50537500,40.74289900",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Al-Hasakeh,161##187##161##135,"36.50537500,40.74289900",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Al-Hasakeh,161##187##161##135,"36.50537500,40.74289900",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Al-Hasakeh,161##187##161##135,"36.50537500,40.74289900",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Al-Hasakeh,161##187##161##135,"36.50537500,40.74289900",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Al-Hasakeh,161##187##161##135,"36.50537500,40.74289900",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Al-Hasakeh,161##187##161##135,"36.50537500,40.74289900",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Al-Hasakeh,161##187##161##135,"36.50537500,40.74289900",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Al-Hasakeh,161##187##161##135,"36.50537500,40.74289900",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Al-Hasakeh,161##187##161##135,"36.50537500,40.74289900",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Al-Hasakeh,161##187##161##135,"36.50537500,40.74289900",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Al-Hasakeh,161##187##161##135,"36.50537500,40.74289900",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Al-Hasakeh,161##187##161##135,"36.50537500,40.74289900",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Al-Hasakeh,161##187##161##135,"36.50537500,40.74289900",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Ar-Raqqa,161##187##161##135,"35.95307500,39.00606200",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Ar-Raqqa,161##187##161##135,"35.95307500,39.00606200",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Ar-Raqqa,161##187##161##135,"35.95307500,39.00606200",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Ar-Raqqa,161##187##161##135,"35.95307500,39.00606200",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Ar-Raqqa,161##187##161##135,"35.95307500,39.00606200",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Ar-Raqqa,161##187##161##135,"35.95307500,39.00606200",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Ar-Raqqa,161##187##161##135,"35.95307500,39.00606200",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Ar-Raqqa,161##187##161##135,"35.95307500,39.00606200",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Ar-Raqqa,161##187##161##135,"35.95307500,39.00606200",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Ar-Raqqa,161##187##161##135,"35.95307500,39.00606200",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Ar-Raqqa,161##187##161##135,"35.95307500,39.00606200",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Ar-Raqqa,161##187##161##135,"35.95307500,39.00606200",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Ar-Raqqa,161##187##161##135,"35.95307500,39.00606200",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Ar-Raqqa,161##187##161##135,"35.95307500,39.00606200",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Ar-Raqqa,161##187##161##135,"35.95307500,39.00606200",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Ar-Raqqa,161##187##161##135,"35.95307500,39.00606200",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Deir-ez-Zor,161##187##161##135,"35.33188500,40.14607100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Deir-ez-Zor,161##187##161##135,"35.33188500,40.14607100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Deir-ez-Zor,161##187##161##135,"35.33188500,40.14607100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Deir-ez-Zor,161##187##161##135,"35.33188500,40.14607100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Deir-ez-Zor,161##187##161##135,"35.33188500,40.14607100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Deir-ez-Zor,161##187##161##135,"35.33188500,40.14607100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Deir-ez-Zor,161##187##161##135,"35.33188500,40.14607100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Deir-ez-Zor,161##187##161##135,"35.33188500,40.14607100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Deir-ez-Zor,161##187##161##135,"35.33188500,40.14607100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Deir-ez-Zor,161##187##161##135,"35.33188500,40.14607100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Deir-ez-Zor,161##187##161##135,"35.33188500,40.14607100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Deir-ez-Zor,161##187##161##135,"35.33188500,40.14607100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Deir-ez-Zor,161##187##161##135,"35.33188500,40.14607100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Deir-ez-Zor,322##374##322##270,"35.33188500,40.14607100",40000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Deir-ez-Zor,829##940##829##719,"35.33188500,40.14607100",100000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Deir-ez-Zor,645##748##645##541,"35.33188500,40.14607100",80000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Deir-ez-Zor,161##187##161##135,"35.33188500,40.14607100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Deir-ez-Zor,161##187##161##135,"35.33188500,40.14607100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Deir-ez-Zor,161##187##161##135,"35.33188500,40.14607100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Deir-ez-Zor,161##187##161##135,"35.33188500,40.14607100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Deir-ez-Zor,161##187##161##135,"35.33188500,40.14607100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Hama,161##187##161##135,"35.13374200,36.76129100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Hama,161##187##161##135,"35.13374200,36.76129100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Hama,322##374##322##270,"35.13374200,36.76129100",40000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Hama,161##187##161##135,"35.13374200,36.76129100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Hama,161##187##161##135,"35.13374200,36.76129100",20000,2018,Project Closed
CBPF,62,SYR-18/DDA-3558/AR/FSA/UN/10953,1,"Emergency agricultural assistance to targeted drought affected households in Al-Hasakeh, Ar-Raqqua, Aleppo, Deir-Ez-Zor, Hama Governorates in Syria Arab Republic.",6,100,40##41##42##43##,Hama,161##187##161##135,"35.13374200,36.76129100",20000,2018,Project Closed
