FundId,PFId,PrjCode,AllSrc,PrjTitle,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLoc2,AdmLoc3,AdmLoc4,AdmLoc5,AdmLoc6,AdmLocBenClustAgg1,AdmLocBenClustAgg2,AdmLocBenClustAgg3,AdmLocBenClustAgg4,AdmLocBenClustAgg5,AdmLocBenClustAgg6,AdmLocCord1,AdmLocCord2,AdmLocCord3,AdmLocCord4,AdmLocCord5,AdmLocCord6,AdmLocClustBdg1,AdmLocClustBdg2,AdmLocClustBdg3,AdmLocClustBdg4,AdmLocClustBdg5,AdmLocClustBdg6,AYr,ProcessStatus,SubIPName
1,71,LEB-20/DDA-3604/SA1/P/NGO/16665,2,"Assisting LGBTI communities across Lebanon amidst COVID-19 and socio-economic crisis through provision of case management, PCA/ECA",10,100,12##,Beirut,,,,,,215##215##0##0,,,,,,"33.88690000,35.51310000",,,,,,177593.64,,,,,,2020,Project Closed,
1,71,LEB-20/DDA-3604/SA1/P-H/NGO/16647,2,"Alleviating the impact of the COVID-19 crisis on vulnerable older persons, persons with disabilities, persons with serious medical conditions, and other persons with specific needs from the refugee and host communities, including Syrians, Palestinians from Lebanon and Syria, migrants, other nationalities, and Lebanese, in Mount Lebanon, North Lebanon, South Lebanon, and Bekaa, through the provision of Protection and Health services, including Emergency Cash Assistance, Protection Cash Assistance, and the financial contribution of patient share hospitalisation fees &amp; Provision of Emergency Cash Assistance as part of a holistic protection approach to the those most vulnerable affected by the Beirut port blast.",7|||10,29.00|||71.00,12##,Beirut,,,,,,64##71##0##0|||1873##2096##0##0,,,,,,"33.88690000,35.51310000",,,,,,167596.74|||410217.81,,,,,,2020,Project Closed,
1,71,LEB-20/DDA-3604/SA1/P-H/NGO/16647,2,"Alleviating the impact of the COVID-19 crisis on vulnerable older persons, persons with disabilities, persons with serious medical conditions, and other persons with specific needs from the refugee and host communities, including Syrians, Palestinians from Lebanon and Syria, migrants, other nationalities, and Lebanese, in Mount Lebanon, North Lebanon, South Lebanon, and Bekaa, through the provision of Protection and Health services, including Emergency Cash Assistance, Protection Cash Assistance, and the financial contribution of patient share hospitalisation fees &amp; Provision of Emergency Cash Assistance as part of a holistic protection approach to the those most vulnerable affected by the Beirut port blast.",7|||10,29.00|||71.00,12##,Bekaa,,,,,,36##24##0##0|||300##314##0##0,,,,,,"34.00890000,36.14530000",,,,,,184381.84|||331633.00,,,,,,2020,Project Closed,
1,71,LEB-20/DDA-3604/SA1/P-H/NGO/16647,2,"Alleviating the impact of the COVID-19 crisis on vulnerable older persons, persons with disabilities, persons with serious medical conditions, and other persons with specific needs from the refugee and host communities, including Syrians, Palestinians from Lebanon and Syria, migrants, other nationalities, and Lebanese, in Mount Lebanon, North Lebanon, South Lebanon, and Bekaa, through the provision of Protection and Health services, including Emergency Cash Assistance, Protection Cash Assistance, and the financial contribution of patient share hospitalisation fees &amp; Provision of Emergency Cash Assistance as part of a holistic protection approach to the those most vulnerable affected by the Beirut port blast.",7|||10,29.00|||71.00,12##,Mount Lebanon,,,,,,79##59##0##0|||689##919##0##0,,,,,,"33.83330000,35.53330000",,,,,,184381.84|||366729.13,,,,,,2020,Project Closed,
1,71,LEB-20/DDA-3604/SA1/P-H/NGO/16647,2,"Alleviating the impact of the COVID-19 crisis on vulnerable older persons, persons with disabilities, persons with serious medical conditions, and other persons with specific needs from the refugee and host communities, including Syrians, Palestinians from Lebanon and Syria, migrants, other nationalities, and Lebanese, in Mount Lebanon, North Lebanon, South Lebanon, and Bekaa, through the provision of Protection and Health services, including Emergency Cash Assistance, Protection Cash Assistance, and the financial contribution of patient share hospitalisation fees &amp; Provision of Emergency Cash Assistance as part of a holistic protection approach to the those most vulnerable affected by the Beirut port blast.",7|||10,29.00|||71.00,12##,North,,,,,,46##47##0##0|||348##360##0##0,,,,,,"34.43330000,35.85000000",,,,,,184381.84|||331633.00,,,,,,2020,Project Closed,
1,71,LEB-20/DDA-3604/SA1/P-H/NGO/16647,2,"Alleviating the impact of the COVID-19 crisis on vulnerable older persons, persons with disabilities, persons with serious medical conditions, and other persons with specific needs from the refugee and host communities, including Syrians, Palestinians from Lebanon and Syria, migrants, other nationalities, and Lebanese, in Mount Lebanon, North Lebanon, South Lebanon, and Bekaa, through the provision of Protection and Health services, including Emergency Cash Assistance, Protection Cash Assistance, and the financial contribution of patient share hospitalisation fees &amp; Provision of Emergency Cash Assistance as part of a holistic protection approach to the those most vulnerable affected by the Beirut port blast.",7|||10,29.00|||71.00,12##,South,,,,,,43##31##0##0|||90##103##0##0,,,,,,"33.55000000,35.38330000",,,,,,184381.84|||197860.79,,,,,,2020,Project Closed,
1,71,LEB-20/DDA-3604/SA1/W/INGO/16663,2,Construction of 100 Latrines for People with Specific Needs in Akkar (North) â€“ (80 in ITS and 20 in collective shelters),11,100,12##,Akkar,,,,,,20##40##20##20,,,,,,"34.55060000,36.07810000",,,,,,172269.45,,,,,,2020,Project Closed,
1,71,LEB-20/DDA-3604/SA1/W/NGO/16608,2,"Construction of private latrines for 204 households for persons with special needs, older persons and serious medical conditions residing in informal settlements in T5 to prevent COVID-19 transmission.",11,100,12##,North,,,,,,169##215##241##231,,,,,,"34.43330000,35.85000000",,,,,,260480.8,,,,,,2020,Project Closed,
1,71,LEB-20/DDA-3604/SA1/W/NGO/16619,2,"Constructing 275 latrines with hand-washing stations for at-risk profile of Syrian refugees and providing them with 550 disinfection kits in South, Nabatiyeh and Mount Lebanon areas.",11,100,12##,El Nabatieh,,,,,,53##69##162##170,,,,,,"33.36666700,35.46666700",,,,,,150613.92,,,,,,2020,Project Closed,
1,71,LEB-20/DDA-3604/SA1/W/NGO/16619,2,"Constructing 275 latrines with hand-washing stations for at-risk profile of Syrian refugees and providing them with 550 disinfection kits in South, Nabatiyeh and Mount Lebanon areas.",11,100,12##,Mount Lebanon,,,,,,55##72##167##173,,,,,,"33.83330000,35.53330000",,,,,,155177.98,,,,,,2020,Project Closed,
1,71,LEB-20/DDA-3604/SA1/W/NGO/16619,2,"Constructing 275 latrines with hand-washing stations for at-risk profile of Syrian refugees and providing them with 550 disinfection kits in South, Nabatiyeh and Mount Lebanon areas.",11,100,12##,South,,,,,,53##69##162##170,,,,,,"33.55000000,35.38330000",,,,,,150613.92,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/CCS/INGO/16365,2,Bureaucratic Liaison Unit â€“ Access Unit Support to Humanitarian Access and NGO Operating Space,12,100,37##,Baghdad,,,,,,57##57##0##0,,,,,,"33.29102600,44.46714200",,,,,,243220.34,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/CCS/INGO/16365,2,Bureaucratic Liaison Unit â€“ Access Unit Support to Humanitarian Access and NGO Operating Space,12,100,37##,Erbil,,,,,,38##38##0##0,,,,,,"36.19110000,44.00920000",,,,,,162146.89,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/CCS/UN/16463,2,Iraq Information Centre,12,100,37##,Al Anbar,,,,,,2395##804##66##16,,,,,,"32.90000000,41.60000000",,,,,,19000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/CCS/UN/16463,2,Iraq Information Centre,12,100,37##,Al Basrah,,,,,,118##40##3##1,,,,,,"30.50166000,47.81529000",,,,,,940,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/CCS/UN/16463,2,Iraq Information Centre,12,100,37##,Al Muthanna,,,,,,18##6##0##0,,,,,,"36.37614600,43.16936400",,,,,,140,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/CCS/UN/16463,2,Iraq Information Centre,12,100,37##,Al Qadissiya,,,,,,7##3##0##0,,,,,,"31.85000000,45.05000000",,,,,,60,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/CCS/UN/16463,2,Iraq Information Centre,12,100,37##,Al Sulaymaniyah,,,,,,1313##441##37##8,,,,,,"35.54970100,45.44431700",,,,,,10420,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/CCS/UN/16463,2,Iraq Information Centre,12,100,37##,An Najaf,,,,,,58##19##1##0,,,,,,"32.00241800,44.33120700",,,,,,460,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/CCS/UN/16463,2,Iraq Information Centre,12,100,37##,Babil,,,,,,120##42##3##1,,,,,,"32.49635200,44.45780100",,,,,,960,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/CCS/UN/16463,2,Iraq Information Centre,12,100,37##,Baghdad,,,,,,530##178##14##4,,,,,,"33.29102600,44.46714200",,,,,,4200,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/CCS/UN/16463,2,Iraq Information Centre,12,100,37##,Dahuk,,,,,,2816##944##78##19,,,,,,"36.86739100,42.99885800",,,,,,22340,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/CCS/UN/16463,2,Iraq Information Centre,12,100,37##,Diyala,,,,,,981##329##27##7,,,,,,"33.88330000,45.06670000",,,,,,7780,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/CCS/UN/16463,2,Iraq Information Centre,12,100,37##,Erbil,,,,,,4160##1396##114##29,,,,,,"36.19110000,44.00920000",,,,,,33000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/CCS/UN/16463,2,Iraq Information Centre,12,100,37##,Kerbala,,,,,,194##64##5##1,,,,,,"32.61670000,44.03330000",,,,,,1540,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/CCS/UN/16463,2,Iraq Information Centre,12,100,37##,Kirkuk,,,,,,1931##647##53##14,,,,,,"35.46670000,44.31670000",,,,,,15320,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/CCS/UN/16463,2,Iraq Information Centre,12,100,37##,Maysan,,,,,,19##8##0##1,,,,,,"31.90000000,47.03330000",,,,,,160,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/CCS/UN/16463,2,Iraq Information Centre,12,100,37##,Nineveh,,,,,,6534##2193##179##45,,,,,,"36.35940000,43.15280000",,,,,,51840,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/CCS/UN/16463,2,Iraq Information Centre,12,100,37##,Salah Al-Din,,,,,,3945##1324##108##27,,,,,,"34.45000000,43.58330000",,,,,,31300,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/CCS/UN/16463,2,Iraq Information Centre,12,100,37##,Thi-Qar,,,,,,39##12##1##0,,,,,,"31.23330000,46.31670000",,,,,,300,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/CCS/UN/16463,2,Iraq Information Centre,12,100,37##,Wasit,,,,,,31##10##1##0,,,,,,"32.23330000,46.30000000",,,,,,240,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/E/UN/16444,2,Enhancing Access to Distance Learning for the Most Vulnerable Children in Iraq,3,100,37##,Al Anbar,,,,,,0##0##5765##5322,,,,,,"32.90000000,41.60000000",,,,,,198000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/E/UN/16444,2,Enhancing Access to Distance Learning for the Most Vulnerable Children in Iraq,3,100,37##,Al Basrah,,,,,,0##0##50##46,,,,,,"30.50166000,47.81529000",,,,,,9000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/E/UN/16444,2,Enhancing Access to Distance Learning for the Most Vulnerable Children in Iraq,3,100,37##,Al Muthanna,,,,,,0##0##50##46,,,,,,"36.37614600,43.16936400",,,,,,9000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/E/UN/16444,2,Enhancing Access to Distance Learning for the Most Vulnerable Children in Iraq,3,100,37##,Al Qadissiya,,,,,,0##0##50##46,,,,,,"31.85000000,45.05000000",,,,,,9000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/E/UN/16444,2,Enhancing Access to Distance Learning for the Most Vulnerable Children in Iraq,3,100,37##,An Najaf,,,,,,0##0##50##46,,,,,,"32.00241800,44.33120700",,,,,,9000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/E/UN/16444,2,Enhancing Access to Distance Learning for the Most Vulnerable Children in Iraq,3,100,37##,Babil,,,,,,0##0##50##46,,,,,,"32.49635200,44.45780100",,,,,,9000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/E/UN/16444,2,Enhancing Access to Distance Learning for the Most Vulnerable Children in Iraq,3,100,37##,Baghdad,,,,,,140##60##4512##4224,,,,,,"33.29102600,44.46714200",,,,,,36000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/E/UN/16444,2,Enhancing Access to Distance Learning for the Most Vulnerable Children in Iraq,3,100,37##,Diyala,,,,,,0##0##5242##4838,,,,,,"33.88330000,45.06670000",,,,,,18000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/E/UN/16444,2,Enhancing Access to Distance Learning for the Most Vulnerable Children in Iraq,3,100,37##,Kerbala,,,,,,0##0##50##46,,,,,,"32.61670000,44.03330000",,,,,,9000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/E/UN/16444,2,Enhancing Access to Distance Learning for the Most Vulnerable Children in Iraq,3,100,37##,Kirkuk,,,,,,0##0##3145##2903,,,,,,"35.46670000,44.31670000",,,,,,108000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/E/UN/16444,2,Enhancing Access to Distance Learning for the Most Vulnerable Children in Iraq,3,100,37##,Maysan,,,,,,0##0##50##46,,,,,,"31.90000000,47.03330000",,,,,,9000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/E/UN/16444,2,Enhancing Access to Distance Learning for the Most Vulnerable Children in Iraq,3,100,37##,Nineveh,,,,,,0##0##10483##9677,,,,,,"36.35940000,43.15280000",,,,,,360000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/E/UN/16444,2,Enhancing Access to Distance Learning for the Most Vulnerable Children in Iraq,3,100,37##,Salah Al-Din,,,,,,0##0##1573##1452,,,,,,"34.45000000,43.58330000",,,,,,99000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/E/UN/16444,2,Enhancing Access to Distance Learning for the Most Vulnerable Children in Iraq,3,100,37##,Thi-Qar,,,,,,0##0##50##46,,,,,,"31.23330000,46.31670000",,,,,,9000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/E/UN/16444,2,Enhancing Access to Distance Learning for the Most Vulnerable Children in Iraq,3,100,37##,Wasit,,,,,,0##0##80##16,,,,,,"32.23330000,46.30000000",,,,,,9000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Al Anbar,,,,,,0##6986##0##200,,,,,,"32.90000000,41.60000000",,,,,,30000.01,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Al Basrah,,,,,,0##24642##50271##48299,,,,,,"30.50166000,47.81529000",,,,,,40000.01,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Al Qadissiya,,,,,,0##230##0##30,,,,,,"31.85000000,45.05000000",,,,,,2000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Al Sulaymaniyah,,,,,,2031##18080##32978##31821,,,,,,"35.54970100,45.44431700",,,,,,40000.01,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,An Najaf,,,,,,0##10623##21665##20817,,,,,,"32.00241800,44.33120700",,,,,,11000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Babil,,,,,,0##800##0##50,,,,,,"32.49635200,44.45780100",,,,,,2000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Baghdad,,,,,,0##133070##271463##260818,,,,,,"33.29102600,44.46714200",,,,,,200000.05,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Dahuk,,,,,,24555##27284##25537##24685,,,,,,"36.86739100,42.99885800",,,,,,270000.06,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Diyala,,,,,,0##3400##0##85,,,,,,"33.88330000,45.06670000",,,,,,10000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Erbil,,,,,,1785##13556##17138##16648,,,,,,"36.19110000,44.00920000",,,,,,50000.01,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Kerbala,,,,,,0##9043##18449##17725,,,,,,"32.61670000,44.03330000",,,,,,20000,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Kirkuk,,,,,,1404##4480##1460##1471,,,,,,"35.46670000,44.31670000",,,,,,30000.01,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Nineveh,,,,,,17905##37188##18621##19905,,,,,,"36.35940000,43.15280000",,,,,,280000.07,,,,,,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Salah Al-Din,,,,,,0##3712##0##100,,,,,,"34.45000000,43.58330000",,,,,,15000,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/BN/NGO/15714,1,Humanitarian Response to Coronavirus Crisis,4,100,15##,Al Karak,,,,,,334##334##416##416,,,,,,"31.02243739,35.69031941",,,,,,40000,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/BN/NGO/15714,1,Humanitarian Response to Coronavirus Crisis,4,100,15##,Al Mafraq,,,,,,334##334##416##416,,,,,,"31.19290323,35.69146862",,,,,,40000,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/BN/NGO/15714,1,Humanitarian Response to Coronavirus Crisis,4,100,15##,Amman,,,,,,334##334##416##416,,,,,,"31.91905968,35.92902353",,,,,,40000,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/BN/NGO/15714,1,Humanitarian Response to Coronavirus Crisis,4,100,15##,Irbid,,,,,,4784##4784##5966##5966,,,,,,"32.55798676,35.84675724",,,,,,240000,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/BN/NGO/15714,1,Humanitarian Response to Coronavirus Crisis,4,100,15##,Zarqa,,,,,,334##334##416##416,,,,,,"32.07577806,36.08100277",,,,,,40000,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/BN-P/INGO/15742,1,Strengthening COVID Emergency response with distribution and protection/ prevention services in humanitarian settings for older men and women with and without disabilities in Jordan.,4|||10,60.00|||40.00,15##,Al Mafraq,,,,,,195##455##0##0|||195##455##0##0,,,,,,"31.19290323,35.69146862",,,,,,20806.42|||13870.95,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/BN-P/INGO/15742,1,Strengthening COVID Emergency response with distribution and protection/ prevention services in humanitarian settings for older men and women with and without disabilities in Jordan.,4|||10,60.00|||40.00,15##,Al Tafilah,,,,,,195##455##0##0|||195##455##0##0,,,,,,"30.81298394,35.61725830",,,,,,20806.42|||13870.95,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/BN-P/INGO/15742,1,Strengthening COVID Emergency response with distribution and protection/ prevention services in humanitarian settings for older men and women with and without disabilities in Jordan.,4|||10,60.00|||40.00,15##,Amman,,,,,,196##454##0##0|||196##454##0##0,,,,,,"31.91905968,35.92902353",,,,,,20806.42|||13870.95,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/BN-P/INGO/15742,1,Strengthening COVID Emergency response with distribution and protection/ prevention services in humanitarian settings for older men and women with and without disabilities in Jordan.,4|||10,60.00|||40.00,15##,Zarqa,,,,,,196##454##0##0|||196##454##0##0,,,,,,"32.07577806,36.08100277",,,,,,20806.42|||13870.95,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Ajloun,,,,,,10000##10000##2500##2500,,,,,,"32.38400709,35.80926390",,,,,,4048.18,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Al  Aqaba,,,,,,10000##10000##2500##2500,,,,,,"32.38267548,35.72396804",,,,,,4048.18,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Al Balqa,,,,,,10000##10000##2500##2500,,,,,,"32.03953891,35.72382786",,,,,,4048.18,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Al Karak,,,,,,10000##10000##2500##2500,,,,,,"31.02243739,35.69031941",,,,,,4048.18,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Al Mafraq,,,,,,20000##20000##5000##5000,,,,,,"31.19290323,35.69146862",,,,,,8096.37,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Al Tafilah,,,,,,10000##10000##2500##2500,,,,,,"30.81298394,35.61725830",,,,,,4048.18,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Amman,,,,,,40000##40000##10000##10000,,,,,,"31.91905968,35.92902353",,,,,,16192.74,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Irbid,,,,,,30000##30000##7500##7500,,,,,,"32.55798676,35.84675724",,,,,,12144.55,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Jarash,,,,,,20000##20000##5000##5000,,,,,,"32.20046314,36.10048505",,,,,,8096.37,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Ma'an,,,,,,10000##10000##2500##2500,,,,,,"30.18802033,35.72991609",,,,,,4048.18,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Madaba,,,,,,10000##10000##2500##2500,,,,,,"31.71443610,35.79652849",,,,,,4048.18,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Zarqa,,,,,,20000##20000##5000##5000,,,,,,"32.07577806,36.08100277",,,,,,8096.37,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/WASH/UN/15530,1,Enhanced hygiene practices and community engagement in response to COVID-19 in Jordan,11,100,15##,Al Balqa,,,,,,5077##6578##14155##13523,,,,,,"32.03953891,35.72382786",,,,,,42000.38,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/WASH/UN/15530,1,Enhanced hygiene practices and community engagement in response to COVID-19 in Jordan,11,100,15##,Al Mafraq,,,,,,12166##15708##34478##34308,,,,,,"31.19290323,35.69146862",,,,,,105000.95,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/WASH/UN/15530,1,Enhanced hygiene practices and community engagement in response to COVID-19 in Jordan,11,100,15##,Amman,,,,,,722##867##2724##4335,,,,,,"31.91905968,35.92902353",,,,,,9000.08,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/WASH/UN/15530,1,Enhanced hygiene practices and community engagement in response to COVID-19 in Jordan,11,100,15##,Irbid,,,,,,5494##7080##15730##16029,,,,,,"32.55798676,35.84675724",,,,,,48000.44,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/WASH/UN/15530,1,Enhanced hygiene practices and community engagement in response to COVID-19 in Jordan,11,100,15##,Jarash,,,,,,5077##6578##14155##13523,,,,,,"32.20046314,36.10048505",,,,,,42000.38,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/WASH/UN/15530,1,Enhanced hygiene practices and community engagement in response to COVID-19 in Jordan,11,100,15##,Madaba,,,,,,570##685##2149##3421,,,,,,"31.71443610,35.79652849",,,,,,9000.08,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/WASH/UN/15530,1,Enhanced hygiene practices and community engagement in response to COVID-19 in Jordan,11,100,15##,Zarqa,,,,,,4831##6258##13465##12866,,,,,,"32.07577806,36.08100277",,,,,,45000.41,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA2/H/INGO/17062,1,Ensuring continuous access to quality sexual and reproductive health services in Azraq camp hospital,7,100,15##,Zarqa,,,,,,0##1094##227##217,,,,,,"32.07577806,36.08100277",,,,,,374448.44,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16284,2,Provision of Cash Assistance and Psychosocial Support in Response to COVID-19,4,100,15##,Ajloun,,,,,,88##91##121##117,,,,,,"32.38400709,35.80926390",,,,,,14777.26,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16284,2,Provision of Cash Assistance and Psychosocial Support in Response to COVID-19,4,100,15##,Al Karak,,,,,,48##33##53##61,,,,,,"31.02243739,35.69031941",,,,,,35465.42,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16284,2,Provision of Cash Assistance and Psychosocial Support in Response to COVID-19,4,100,15##,Al Mafraq,,,,,,142##144##160##141,,,,,,"31.19290323,35.69146862",,,,,,73886.3,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16284,2,Provision of Cash Assistance and Psychosocial Support in Response to COVID-19,4,100,15##,Irbid,,,,,,336##375##513##500,,,,,,"32.55798676,35.84675724",,,,,,121173.52,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16284,2,Provision of Cash Assistance and Psychosocial Support in Response to COVID-19,4,100,15##,Jarash,,,,,,87##92##121##117,,,,,,"32.20046314,36.10048505",,,,,,11821.81,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16284,2,Provision of Cash Assistance and Psychosocial Support in Response to COVID-19,4,100,15##,Zarqa,,,,,,176##184##243##232,,,,,,"32.07577806,36.08100277",,,,,,38420.87,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16326,2,Covid-19 crisis related cash assistance to vulnerable groups through local partner engagement,4,100,15##,Al Mafraq,,,,,,394##449##872##872,,,,,,"31.19290323,35.69146862",,,,,,104888.03,,,,,,2020,Project Closed,
