FundType,PFId,PrjCode,AllSrc,PrjTitle,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLocBenClustAgg1,AdmLocCord1,AdmLocClustBdg1,AYr,PrjCycleStatus
CBPF,72,IRQ-15/3884/SA/H/UN/1803,2,"Strengthening essential life-saving primary and secondary health care services for most vulnerable IDPs and host community populations in Iraq focusing on Anbar, Kirkuk, Salah El din and Baghdad",7,100.00,37##,Baghdad,22840##23772##18727##19450,"33.29102600,44.46714200",339439.059,2015,Under Final Reporting
CBPF,72,IRQ-15/3884/SA/H/UN/1803,2,"Strengthening essential life-saving primary and secondary health care services for most vulnerable IDPs and host community populations in Iraq focusing on Anbar, Kirkuk, Salah El din and Baghdad",7,100.00,37##,Diyala,7613##7924##6242##6483,"33.88330000,45.06670000",113146.353,2015,Under Final Reporting
CBPF,72,IRQ-15/3884/SA/H/UN/1803,2,"Strengthening essential life-saving primary and secondary health care services for most vulnerable IDPs and host community populations in Iraq focusing on Anbar, Kirkuk, Salah El din and Baghdad",7,100.00,37##,Kirkuk,22840##23772##18727##19450,"35.46670000,44.31670000",339439.059,2015,Under Final Reporting
CBPF,72,IRQ-15/3884/SA/H/UN/1803,2,"Strengthening essential life-saving primary and secondary health care services for most vulnerable IDPs and host community populations in Iraq focusing on Anbar, Kirkuk, Salah El din and Baghdad",7,100.00,37##,Salah Al-Din,45680##47544##37455##38900,"34.45000000,43.58330000",678878.118,2015,Under Final Reporting
CBPF,72,IRQ-15/3884/SA/H/UN/1871,2,"To contribute to the reduction of morbidity, mortality and suffering, as well as the improvement of the health of IDPs, host communities and vulnerable families living in conflict areas by providing access to life-saving health care through the expansion of primary health care, and maternal and child health care.",7,100.00,37##38##,Al Anbar,3888##5832##1620##1620,"32.90000000,41.60000000",161999.987,2015,Project Closed
CBPF,72,IRQ-15/3884/SA/H/UN/1871,2,"To contribute to the reduction of morbidity, mortality and suffering, as well as the improvement of the health of IDPs, host communities and vulnerable families living in conflict areas by providing access to life-saving health care through the expansion of primary health care, and maternal and child health care.",7,100.00,37##38##,Al Sulaymaniyah,2160##3240##900##900,"35.54970100,45.44431700",89999.993,2015,Project Closed
CBPF,72,IRQ-15/3884/SA/H/UN/1871,2,"To contribute to the reduction of morbidity, mortality and suffering, as well as the improvement of the health of IDPs, host communities and vulnerable families living in conflict areas by providing access to life-saving health care through the expansion of primary health care, and maternal and child health care.",7,100.00,37##38##,Diyala,1944##2916##810##810,"33.88330000,45.06670000",80999.994,2015,Project Closed
CBPF,72,IRQ-15/3884/SA/H/UN/1871,2,"To contribute to the reduction of morbidity, mortality and suffering, as well as the improvement of the health of IDPs, host communities and vulnerable families living in conflict areas by providing access to life-saving health care through the expansion of primary health care, and maternal and child health care.",7,100.00,37##38##,Erbil,2160##3240##900##900,"36.19110000,44.00920000",89999.993,2015,Project Closed
CBPF,72,IRQ-15/3884/SA/H/UN/1871,2,"To contribute to the reduction of morbidity, mortality and suffering, as well as the improvement of the health of IDPs, host communities and vulnerable families living in conflict areas by providing access to life-saving health care through the expansion of primary health care, and maternal and child health care.",7,100.00,37##38##,Kirkuk,4320##6480##1800##1800,"35.46670000,44.31670000",179999.986,2015,Project Closed
CBPF,72,IRQ-15/3884/SA/H/UN/1871,2,"To contribute to the reduction of morbidity, mortality and suffering, as well as the improvement of the health of IDPs, host communities and vulnerable families living in conflict areas by providing access to life-saving health care through the expansion of primary health care, and maternal and child health care.",7,100.00,37##38##,Nineveh,3240##4860##1350##1350,"36.35940000,43.15280000",134999.990,2015,Project Closed
CBPF,72,IRQ-15/3884/SA/H/UN/1871,2,"To contribute to the reduction of morbidity, mortality and suffering, as well as the improvement of the health of IDPs, host communities and vulnerable families living in conflict areas by providing access to life-saving health care through the expansion of primary health care, and maternal and child health care.",7,100.00,37##38##,Salah Al-Din,3888##5832##1620##1620,"34.45000000,43.58330000",161999.987,2015,Project Closed
CBPF,72,IRQ-15/3884/SA/H/UN/1970,2,"Women, boys and girls among the vulnerable and emergency affected populations have access to proven child survival interventions (country-wide  measles vaccination and Vit-A capsule distribution)",7,100.00,37##,Baghdad,0##0##2449878##2353807,"33.29102600,44.46714200",1946651.000,2015,Project Closed
CBPF,72,IRQ-15/3884/SA/WASH/UN/1966,2,Maintenance and Administration of WASH Cluster pipeline of Core Relief Items for Emergency Affected Populations in Iraq,11,100.00,37##,Al Anbar,23410##22492##22492##21610,"32.90000000,41.60000000",900005.676,2015,Project Closed
CBPF,72,IRQ-15/3884/SA/WASH/UN/1966,2,Maintenance and Administration of WASH Cluster pipeline of Core Relief Items for Emergency Affected Populations in Iraq,11,100.00,37##,Baghdad,7803##7497##7497##7203,"33.29102600,44.46714200",300001.892,2015,Project Closed
CBPF,72,IRQ-15/3884/SA/WASH/UN/1966,2,Maintenance and Administration of WASH Cluster pipeline of Core Relief Items for Emergency Affected Populations in Iraq,11,100.00,37##,Kirkuk,3901##3748##3748##3601,"35.46670000,44.31670000",150000.946,2015,Project Closed
CBPF,72,IRQ-15/3884/SA/WASH/UN/1966,2,Maintenance and Administration of WASH Cluster pipeline of Core Relief Items for Emergency Affected Populations in Iraq,11,100.00,37##,Salah Al-Din,3901##3748##3748##3601,"34.45000000,43.58330000",150000.946,2015,Project Closed
CBPF,72,IRQ-16/3884/R/CCCM/UN/3158,1,Building local capacity to create safe and livable environment and responding to the most urgent IDP Camp care and maintenance needs through CCCM mobile teams in Central Iraq,1,100.00,37##38##,Al Anbar,1380##1620##1440##1560,"32.90000000,41.60000000",399887.250,2016,Project Closed
CBPF,72,IRQ-16/3884/R/H/UN/3394,1,Ensuring availability of  essential life-saving kits and medication to vulnerable population in response to the Mosul Operation,7,100.00,37##,Dahuk,4500##7500##9000##9000,"36.86739100,42.99885800",300000.000,2016,Project Closed
CBPF,72,IRQ-16/3884/R/H/UN/3394,1,Ensuring availability of  essential life-saving kits and medication to vulnerable population in response to the Mosul Operation,7,100.00,37##,Erbil,3750##6250##7500##7500,"36.19110000,44.00920000",250000.000,2016,Project Closed
CBPF,72,IRQ-16/3884/R/H/UN/3394,1,Ensuring availability of  essential life-saving kits and medication to vulnerable population in response to the Mosul Operation,7,100.00,37##,Nineveh,3750##6250##7500##7500,"36.35940000,43.15280000",250000.000,2016,Project Closed
CBPF,72,IRQ-16/3884/R/H/UN/3394,1,Ensuring availability of  essential life-saving kits and medication to vulnerable population in response to the Mosul Operation,7,100.00,37##,Salah Al-Din,3000##5000##6000##6000,"34.45000000,43.58330000",200000.000,2016,Project Closed
CBPF,72,IRQ-16/3884/R/H/UN/3404,1,Provide nutrition services for IDP children’s fleeing from the besieged areas of Ninewa,7,100.00,37##,Dahuk,0##12000##17340##16660,"36.86739100,42.99885800",100002.094,2016,Project Closed
CBPF,72,IRQ-16/3884/R/H/UN/3404,1,Provide nutrition services for IDP children’s fleeing from the besieged areas of Ninewa,7,100.00,37##,Erbil,0##24000##34680##33320,"36.19110000,44.00920000",200004.188,2016,Project Closed
CBPF,72,IRQ-16/3884/R/H/UN/3404,1,Provide nutrition services for IDP children’s fleeing from the besieged areas of Ninewa,7,100.00,37##,Salah Al-Din,0##24000##34680##33320,"34.45000000,43.58330000",200004.188,2016,Project Closed
CBPF,72,IRQ-16/3884/R/WASH/UN/3366,1,Critical WASH emergency supplies for Affected Populations during ongoing operation of  Mosel retaken,11,100.00,37##38##39##,Nineveh,6975##8525##6975##8525,"36.35940000,43.15280000",309713.424,2016,Project Closed
CBPF,72,IRQ-16/3884/R/WASH/UN/3366,1,Critical WASH emergency supplies for Affected Populations during ongoing operation of  Mosel retaken,11,100.00,37##38##39##,Salah Al-Din,1350##1650##1350##1650,"34.45000000,43.58330000",59944.534,2016,Project Closed
CBPF,72,IRQ-16/3884/R/WASH/UN/3366,1,Critical WASH emergency supplies for Affected Populations during ongoing operation of  Mosel retaken,11,100.00,37##38##39##,Salah Al-Din,2025##2475##2025##2475,"34.45000000,43.58330000",89916.800,2016,Project Closed
CBPF,72,IRQ-16/3884/R/WASH/UN/3366,1,Critical WASH emergency supplies for Affected Populations during ongoing operation of  Mosel retaken,11,100.00,37##38##39##,Salah Al-Din,1350##1650##1350##1650,"34.45000000,43.58330000",59944.534,2016,Project Closed
CBPF,72,IRQ-16/3884/R/WASH/UN/3366,1,Critical WASH emergency supplies for Affected Populations during ongoing operation of  Mosel retaken,11,100.00,37##38##39##,Salah Al-Din,6075##7425##6075##7425,"34.45000000,43.58330000",269750.401,2016,Project Closed
CBPF,72,IRQ-16/3884/R/WASH/UN/3366,1,Critical WASH emergency supplies for Affected Populations during ongoing operation of  Mosel retaken,11,100.00,37##38##39##,Salah Al-Din,4725##5775##4725##5775,"34.45000000,43.58330000",209805.868,2016,Project Closed
CBPF,72,IRQ-16/3884/S/H/UN/3714,2,Provision of essential life-saving primary and secondary health care services in response to the Mosul operation,7,100.00,37##,Nineveh,15000##30000##30000##30000,"36.35940000,43.15280000",1619999.991,2016,Under Final Reporting
CBPF,72,IRQ-16/3884/S/H/UN/3714,2,Provision of essential life-saving primary and secondary health care services in response to the Mosul operation,7,100.00,37##,Dahuk,15000##30000##30000##30000,"36.86739100,42.99885800",1619999.991,2016,Under Final Reporting
CBPF,72,IRQ-16/3884/S/H/UN/3714,2,Provision of essential life-saving primary and secondary health care services in response to the Mosul operation,7,100.00,37##,Erbil,10000##20000##20000##20000,"36.19110000,44.00920000",1079999.994,2016,Under Final Reporting
CBPF,72,IRQ-16/3884/S/H/UN/3714,2,Provision of essential life-saving primary and secondary health care services in response to the Mosul operation,7,100.00,37##,Salah Al-Din,10000##20000##20000##20000,"34.45000000,43.58330000",1079999.994,2016,Under Final Reporting
CBPF,72,IRQ-16/3884/S/P/UN/3660,2,Child protection prevention and response services for children displaced by Mosul corridor military operations in Iraq,10,100.00,37##,Dahuk,420##420##690##690,"36.86739100,42.99885800",54704.457,2016,Project Closed
CBPF,72,IRQ-16/3884/S/P/UN/3660,2,Child protection prevention and response services for children displaced by Mosul corridor military operations in Iraq,10,100.00,37##,Erbil,420##420##690##690,"36.19110000,44.00920000",54704.457,2016,Project Closed
CBPF,72,IRQ-16/3884/S/P/UN/3660,2,Child protection prevention and response services for children displaced by Mosul corridor military operations in Iraq,10,100.00,37##38##39##,Erbil,4900##4900##8050##8050,"36.19110000,44.00920000",638218.665,2016,Project Closed
CBPF,72,IRQ-16/3884/S/P/UN/3660,2,Child protection prevention and response services for children displaced by Mosul corridor military operations in Iraq,10,100.00,37##,Kirkuk,420##420##690##690,"35.46670000,44.31670000",54704.457,2016,Project Closed
CBPF,72,IRQ-16/3884/S/P/UN/3660,2,Child protection prevention and response services for children displaced by Mosul corridor military operations in Iraq,10,100.00,37##,Nineveh,420##420##690##690,"36.35940000,43.15280000",54704.457,2016,Project Closed
CBPF,72,IRQ-16/3884/S/P/UN/3660,2,Child protection prevention and response services for children displaced by Mosul corridor military operations in Iraq,10,100.00,37##,Salah Al-Din,420##420##690##690,"34.45000000,43.58330000",54704.457,2016,Project Closed
CBPF,72,IRQ-16/3884/S/P/UN/3950,2,Providing emergency Gender Based Violence (GBV) services to women and girls in conflict affected areas of Iraq,10,100.00,37##,Nineveh,795##1750##790##1745,"36.35940000,43.15280000",99979.515,2016,Project Closed
CBPF,72,IRQ-16/3884/S/P/UN/3950,2,Providing emergency Gender Based Violence (GBV) services to women and girls in conflict affected areas of Iraq,10,100.00,37##38##,Nineveh,474##1048##472##1046,"36.35940000,43.15280000",59987.709,2016,Project Closed
CBPF,72,IRQ-16/3884/S/P/UN/3950,2,Providing emergency Gender Based Violence (GBV) services to women and girls in conflict affected areas of Iraq,10,100.00,37##38##39##,Nineveh,474##1048##472##1046,"36.35940000,43.15280000",59987.709,2016,Project Closed
CBPF,72,IRQ-16/3884/S/P/UN/3950,2,Providing emergency Gender Based Violence (GBV) services to women and girls in conflict affected areas of Iraq,10,100.00,37##38##39##,Nineveh,474##1048##472##1046,"36.35940000,43.15280000",59987.709,2016,Project Closed
CBPF,72,IRQ-16/3884/S/P/UN/3950,2,Providing emergency Gender Based Violence (GBV) services to women and girls in conflict affected areas of Iraq,10,100.00,37##38##39##,Nineveh,474##1048##472##1046,"36.35940000,43.15280000",59987.709,2016,Project Closed
CBPF,72,IRQ-16/3884/S/P/UN/3950,2,Providing emergency Gender Based Violence (GBV) services to women and girls in conflict affected areas of Iraq,10,100.00,37##38##,Nineveh,474##1048##472##1046,"36.35940000,43.15280000",59987.709,2016,Project Closed
CBPF,72,IRQ-16/3884/S/WASH/UN/3581,2,Humanitarian WASH Response for People impacted by Mosel Military Operation,11,100.00,37##38##39##,Al Anbar,6750##8250##6750##8250,"32.90000000,41.60000000",318079.950,2016,Project Closed
CBPF,72,IRQ-16/3884/S/WASH/UN/3581,2,Humanitarian WASH Response for People impacted by Mosel Military Operation,11,100.00,37##38##39##,Al Anbar,4500##5500##4500##5500,"32.90000000,41.60000000",212053.300,2016,Project Closed
CBPF,72,IRQ-16/3884/S/WASH/UN/3581,2,Humanitarian WASH Response for People impacted by Mosel Military Operation,11,100.00,37##38##39##,Erbil,5625##6875##5625##6875,"36.19110000,44.00920000",265066.625,2016,Project Closed
CBPF,72,IRQ-16/3884/S/WASH/UN/3581,2,Humanitarian WASH Response for People impacted by Mosel Military Operation,11,100.00,37##38##39##,Nineveh,3375##4125##3375##4125,"36.35940000,43.15280000",159039.975,2016,Project Closed
CBPF,72,IRQ-16/3884/S/WASH/UN/3581,2,Humanitarian WASH Response for People impacted by Mosel Military Operation,11,100.00,37##38##39##,Nineveh,9000##11000##9000##11000,"36.35940000,43.15280000",424106.600,2016,Project Closed
CBPF,72,IRQ-16/3884/S/WASH/UN/3581,2,Humanitarian WASH Response for People impacted by Mosel Military Operation,11,100.00,37##38##39##,Nineveh,5625##6875##5625##6875,"36.35940000,43.15280000",265066.625,2016,Project Closed
CBPF,72,IRQ-16/3884/S/WASH/UN/3581,2,Humanitarian WASH Response for People impacted by Mosel Military Operation,11,100.00,37##38##39##,Nineveh,10125##12375##10125##12375,"36.35940000,43.15280000",477119.925,2016,Project Closed
CBPF,72,IRQ-16/3884/S/WASH/UN/3581,2,Humanitarian WASH Response for People impacted by Mosel Military Operation,11,100.00,37##38##39##,Salah Al-Din,3375##4125##3375##4125,"34.45000000,43.58330000",159039.975,2016,Project Closed
CBPF,72,IRQ-16/3884/S/WASH/UN/3581,2,Humanitarian WASH Response for People impacted by Mosel Military Operation,11,100.00,37##38##39##,Salah Al-Din,3375##4125##3375##4125,"34.45000000,43.58330000",159039.975,2016,Project Closed
CBPF,72,IRQ-16/3884/S/WASH/UN/3581,2,Humanitarian WASH Response for People impacted by Mosel Military Operation,11,100.00,37##38##39##,Salah Al-Din,4500##5500##4500##5500,"34.45000000,43.58330000",212053.300,2016,Project Closed
CBPF,72,IRQ-16/3884/S/WASH/UN/4419,2,Providing life-saving emergency WASH services (supply of safe water) to populations displaced due to Mosul offensive.,11,100.00,37##38##39##,Nineveh,12150##14850##12150##14850,"36.35940000,43.15280000",594390.350,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/CCCM/UN/2594,2,Building local capacity to create safe and livable environment and responding to the most urgent IDP site care and maintenance needs through CCCM mobile teams in Central Iraq,1,100.00,37##38##,Al Anbar,200##200##200##200,"32.90000000,41.60000000",399998.780,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/CCS/UN/2630,2,Implementation of Displacement Tracking Matrix (DTM) Across Iraq,12,100.00,37##,Al Anbar,32##0##0##0,"32.90000000,41.60000000",85554.525,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/CCS/UN/2630,2,Implementation of Displacement Tracking Matrix (DTM) Across Iraq,12,100.00,37##,Al Basrah,0##0##0##0,"30.50166000,47.81529000",0.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/CCS/UN/2630,2,Implementation of Displacement Tracking Matrix (DTM) Across Iraq,12,100.00,37##,Al Muthanna,0##0##0##0,"36.37614600,43.16936400",0.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/CCS/UN/2630,2,Implementation of Displacement Tracking Matrix (DTM) Across Iraq,12,100.00,37##,Al Qadissiya,0##0##0##0,"31.85000000,45.05000000",0.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/CCS/UN/2630,2,Implementation of Displacement Tracking Matrix (DTM) Across Iraq,12,100.00,37##,Al Sulaymaniyah,9##0##0##0,"35.54970100,45.44431700",28518.175,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/CCS/UN/2630,2,Implementation of Displacement Tracking Matrix (DTM) Across Iraq,12,100.00,37##,An Najaf,0##0##0##0,"32.00241800,44.33120700",0.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/CCS/UN/2630,2,Implementation of Displacement Tracking Matrix (DTM) Across Iraq,12,100.00,37##,Babil,0##0##0##0,"32.49635200,44.45780100",0.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/CCS/UN/2630,2,Implementation of Displacement Tracking Matrix (DTM) Across Iraq,12,100.00,37##,Baghdad,28##0##0##0,"33.29102600,44.46714200",85554.525,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/CCS/UN/2630,2,Implementation of Displacement Tracking Matrix (DTM) Across Iraq,12,100.00,37##,Maysan,0##0##0##0,"31.90000000,47.03330000",0.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/CCS/UN/2630,2,Implementation of Displacement Tracking Matrix (DTM) Across Iraq,12,100.00,37##,Nineveh,28##0##0##0,"36.35940000,43.15280000",85554.525,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/CCS/UN/2630,2,Implementation of Displacement Tracking Matrix (DTM) Across Iraq,12,100.00,37##,Salah Al-Din,28##0##0##0,"34.45000000,43.58330000",85554.525,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/CCS/UN/2630,2,Implementation of Displacement Tracking Matrix (DTM) Across Iraq,12,100.00,37##,Thi-Qar,0##0##0##0,"31.23330000,46.31670000",0.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/CCS/UN/2630,2,Implementation of Displacement Tracking Matrix (DTM) Across Iraq,12,100.00,37##,Wasit,0##0##0##0,"32.23330000,46.30000000",0.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/CCS/UN/2630,2,Implementation of Displacement Tracking Matrix (DTM) Across Iraq,12,100.00,37##,Erbil,9##0##0##0,"36.19110000,44.00920000",28518.175,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/CCS/UN/2630,2,Implementation of Displacement Tracking Matrix (DTM) Across Iraq,12,100.00,37##,Kerbala,9##0##0##0,"32.61670000,44.03330000",28518.175,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/CCS/UN/2630,2,Implementation of Displacement Tracking Matrix (DTM) Across Iraq,12,100.00,37##,Diyala,18##0##0##0,"33.88330000,45.06670000",57036.350,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/CCS/UN/2630,2,Implementation of Displacement Tracking Matrix (DTM) Across Iraq,12,100.00,37##,Dahuk,9##0##0##0,"36.86739100,42.99885800",28518.175,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/CCS/UN/2630,2,Implementation of Displacement Tracking Matrix (DTM) Across Iraq,12,100.00,37##,Kirkuk,18##0##0##0,"35.46670000,44.31670000",57036.350,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/E/UN/2869,2,Improving immediate access to inclusive safe and protected learning environments for highly vulnerable children from besieged areas in Anbar Governorate,3,100.00,37##38##39##,Al Anbar,112##116##5250##5250,"32.90000000,41.60000000",577572.461,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/E/UN/2869,2,Improving immediate access to inclusive safe and protected learning environments for highly vulnerable children from besieged areas in Anbar Governorate,3,100.00,37##38##39##,Al Anbar,64##66##3000##3000,"32.90000000,41.60000000",330041.406,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/E/UN/2869,2,Improving immediate access to inclusive safe and protected learning environments for highly vulnerable children from besieged areas in Anbar Governorate,3,100.00,37##38##39##,Al Anbar,80##82##3750##3750,"32.90000000,41.60000000",412551.758,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/E/UN/2869,2,Improving immediate access to inclusive safe and protected learning environments for highly vulnerable children from besieged areas in Anbar Governorate,3,100.00,37##38##39##,Al Anbar,64##66##3000##3000,"32.90000000,41.60000000",330041.406,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/H/UN/2590,2,"Lifesaving primary heath, child health, women’s and reproductive health care for IDPs and Host Communities in Anbar through mobile medical teams",7,100.00,37##,Al Anbar,16065##27247##9844##9844,"32.90000000,41.60000000",600000.360,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/H/UN/2669,2,Strengthening essential life-saving primary and secondary health care services for most vulnerable IDPs and host community populations in Iraq,7,100.00,37##,Al Anbar,31312##32590##20874##21726,"32.90000000,41.60000000",870000.072,2016,Under Final Reporting
CBPF,72,IRQ-16/3884/ST/H/UN/2669,2,Strengthening essential life-saving primary and secondary health care services for most vulnerable IDPs and host community populations in Iraq,7,100.00,37##,Kirkuk,26092##27157##17395##18105,"35.46670000,44.31670000",725000.060,2016,Under Final Reporting
CBPF,72,IRQ-16/3884/ST/H/UN/2669,2,Strengthening essential life-saving primary and secondary health care services for most vulnerable IDPs and host community populations in Iraq,7,100.00,37##,Nineveh,20874##21726##13916##14484,"36.35940000,43.15280000",580000.048,2016,Under Final Reporting
CBPF,72,IRQ-16/3884/ST/H/UN/2669,2,Strengthening essential life-saving primary and secondary health care services for most vulnerable IDPs and host community populations in Iraq,7,100.00,37##,Salah Al-Din,26092##27157##17395##18105,"34.45000000,43.58330000",725000.060,2016,Under Final Reporting
CBPF,72,IRQ-16/3884/ST/H/UN/2691,2,Catch-up vaccinations for IDP children’s fleeing from the besieged areas of Anbar and Ninewa,7,100.00,37##38##39##,Al Anbar,0##55680##75588##74191,"32.90000000,41.60000000",248379.130,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/H/UN/2691,2,Catch-up vaccinations for IDP children’s fleeing from the besieged areas of Anbar and Ninewa,7,100.00,37##38##,Nineveh,0##55680##75587##74190,"36.35940000,43.15280000",248379.130,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/NFIs/UN/2589,2,Provision of life-saving emergency NFI and Shelter support to vulnerable IDPs and conflict affected population across the Central Governorates of Iraq,4,100.00,37##38##39##,Al Anbar,2391##2801##2590##2590,"32.90000000,41.60000000",735550.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/NFIs/UN/2589,2,Provision of life-saving emergency NFI and Shelter support to vulnerable IDPs and conflict affected population across the Central Governorates of Iraq,4,100.00,37##38##,Al Anbar,303##356##330##330,"32.90000000,41.60000000",93900.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/NFIs/UN/2589,2,Provision of life-saving emergency NFI and Shelter support to vulnerable IDPs and conflict affected population across the Central Governorates of Iraq,4,100.00,37##38##,Al Anbar,303##356##330##330,"32.90000000,41.60000000",93900.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/NFIs/UN/2589,2,Provision of life-saving emergency NFI and Shelter support to vulnerable IDPs and conflict affected population across the Central Governorates of Iraq,4,100.00,37##38##,Kirkuk,202##237##220##220,"35.46670000,44.31670000",62600.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/NFIs/UN/2589,2,Provision of life-saving emergency NFI and Shelter support to vulnerable IDPs and conflict affected population across the Central Governorates of Iraq,4,100.00,37##38##39##,Kirkuk,202##237##220##220,"35.46670000,44.31670000",62600.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/NFIs/UN/2589,2,Provision of life-saving emergency NFI and Shelter support to vulnerable IDPs and conflict affected population across the Central Governorates of Iraq,4,100.00,37##38##39##,Nineveh,455##535##495##495,"36.35940000,43.15280000",140850.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/NFIs/UN/2589,2,Provision of life-saving emergency NFI and Shelter support to vulnerable IDPs and conflict affected population across the Central Governorates of Iraq,4,100.00,37##38##39##,Nineveh,253##297##275##275,"36.35940000,43.15280000",78250.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/NFIs/UN/2589,2,Provision of life-saving emergency NFI and Shelter support to vulnerable IDPs and conflict affected population across the Central Governorates of Iraq,4,100.00,37##38##,Nineveh,202##237##220##220,"36.35940000,43.15280000",62600.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/NFIs/UN/2589,2,Provision of life-saving emergency NFI and Shelter support to vulnerable IDPs and conflict affected population across the Central Governorates of Iraq,4,100.00,37##38##,Salah Al-Din,151##178##165##165,"34.45000000,43.58330000",46950.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/NFIs/UN/2589,2,Provision of life-saving emergency NFI and Shelter support to vulnerable IDPs and conflict affected population across the Central Governorates of Iraq,4,100.00,37##38##,Salah Al-Din,151##178##165##165,"34.45000000,43.58330000",46950.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/NFIs/UN/2589,2,Provision of life-saving emergency NFI and Shelter support to vulnerable IDPs and conflict affected population across the Central Governorates of Iraq,4,100.00,37##38##,Salah Al-Din,151##178##165##165,"34.45000000,43.58330000",46950.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/NFIs/UN/2589,2,Provision of life-saving emergency NFI and Shelter support to vulnerable IDPs and conflict affected population across the Central Governorates of Iraq,4,100.00,37##38##,Salah Al-Din,151##178##165##165,"34.45000000,43.58330000",46950.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/NFIs/UN/2589,2,Provision of life-saving emergency NFI and Shelter support to vulnerable IDPs and conflict affected population across the Central Governorates of Iraq,4,100.00,37##38##39##,Salah Al-Din,151##178##165##165,"34.45000000,43.58330000",46950.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/P/UN/2673,2,Interagency Child Protection Emergency Preparedness and Response – Mosul / Anbar,10,100.00,37##,Al Anbar,15##15##0##0,"32.90000000,41.60000000",39951.500,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/P/UN/2673,2,Interagency Child Protection Emergency Preparedness and Response – Mosul / Anbar,10,100.00,37##,Dahuk,0##0##0##0,"36.86739100,42.99885800",0.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/P/UN/2673,2,Interagency Child Protection Emergency Preparedness and Response – Mosul / Anbar,10,100.00,37##,Nineveh,60##60##0##0,"36.35940000,43.15280000",159806.000,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/WASH/UN/2703,2,"Enhance preparedness and response capacity of UNICEF, WASH cluster partners to ensure timely, effective emergency WASH support to newly or imminently displaced populations from Anbar and Salah al Din Governorates",11,100.00,37##38##39##,Al Anbar,23480##28697##23479##28697,"32.90000000,41.60000000",551518.405,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/WASH/UN/2703,2,"Enhance preparedness and response capacity of UNICEF, WASH cluster partners to ensure timely, effective emergency WASH support to newly or imminently displaced populations from Anbar and Salah al Din Governorates",11,100.00,37##,Baghdad,19252##23531##19251##23531,"33.29102600,44.46714200",452245.092,2016,Project Closed
CBPF,72,IRQ-16/3884/ST/WASH/UN/2703,2,"Enhance preparedness and response capacity of UNICEF, WASH cluster partners to ensure timely, effective emergency WASH support to newly or imminently displaced populations from Anbar and Salah al Din Governorates",11,100.00,37##38##,Salah Al-Din,4226##5165##4226##5165,"34.45000000,43.58330000",99273.313,2016,Project Closed
CBPF,72,IRQ-17/3884/R/H/UN/6872,1,Establishing and running a comprehesive primary health clinic in Al-Salamyia-Namrood IDPs camps/Ninawa governorate,7,100.00,37##38##39##,Nineveh,4860##5040##3960##4140,"36.35940000,43.15280000",439891.980,2017,Project Closed
