FundId,PFId,PrjCode,AllSrc,PrjTitle,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLocCord1,AdmLocClustBdg1,AYr,PrjCycleStatus,SubIPName
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Al Sulaymaniyah,"35.54970100,45.44431700",40000.01,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,An Najaf,"32.00241800,44.33120700",11000,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Babil,"32.49635200,44.45780100",2000,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Baghdad,"33.29102600,44.46714200",200000.05,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Dahuk,"36.86739100,42.99885800",270000.06,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Diyala,"33.88330000,45.06670000",10000,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Erbil,"36.19110000,44.00920000",50000.01,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Kerbala,"32.61670000,44.03330000",20000,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Kirkuk,"35.46670000,44.31670000",30000.01,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Nineveh,"36.35940000,43.15280000",280000.07,2020,Project Closed,
1,72,IRQ-20/3884/SA1/H/UN/16295,2,Support emergency health interventions to respond to COVID-19 epidemic in Iraq,7,100,37##,Salah Al-Din,"34.45000000,43.58330000",15000,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/BN/NGO/15714,1,Humanitarian Response to Coronavirus Crisis,4,100,15##,Al Karak,"31.02243739,35.69031941",40000,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/BN/NGO/15714,1,Humanitarian Response to Coronavirus Crisis,4,100,15##,Al Mafraq,"31.19290323,35.69146862",40000,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/BN/NGO/15714,1,Humanitarian Response to Coronavirus Crisis,4,100,15##,Amman,"31.91905968,35.92902353",40000,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/BN/NGO/15714,1,Humanitarian Response to Coronavirus Crisis,4,100,15##,Irbid,"32.55798676,35.84675724",240000,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/BN/NGO/15714,1,Humanitarian Response to Coronavirus Crisis,4,100,15##,Zarqa,"32.07577806,36.08100277",40000,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/BN-P/INGO/15742,1,Strengthening COVID Emergency response with distribution and protection/ prevention services in humanitarian settings for older men and women with and without disabilities in Jordan.,4|||10,60.00|||40.00,15##,Al Mafraq,"31.19290323,35.69146862",20806.42|||13870.95,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/BN-P/INGO/15742,1,Strengthening COVID Emergency response with distribution and protection/ prevention services in humanitarian settings for older men and women with and without disabilities in Jordan.,4|||10,60.00|||40.00,15##,Al Tafilah,"30.81298394,35.61725830",20806.42|||13870.95,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/BN-P/INGO/15742,1,Strengthening COVID Emergency response with distribution and protection/ prevention services in humanitarian settings for older men and women with and without disabilities in Jordan.,4|||10,60.00|||40.00,15##,Amman,"31.91905968,35.92902353",20806.42|||13870.95,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/BN-P/INGO/15742,1,Strengthening COVID Emergency response with distribution and protection/ prevention services in humanitarian settings for older men and women with and without disabilities in Jordan.,4|||10,60.00|||40.00,15##,Zarqa,"32.07577806,36.08100277",20806.42|||13870.95,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Ajloun,"32.38400709,35.80926390",4048.18,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Al  Aqaba,"32.38267548,35.72396804",4048.18,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Al Balqa,"32.03953891,35.72382786",4048.18,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Al Karak,"31.02243739,35.69031941",4048.18,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Al Mafraq,"31.19290323,35.69146862",8096.37,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Al Tafilah,"30.81298394,35.61725830",4048.18,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Amman,"31.91905968,35.92902353",16192.74,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Irbid,"32.55798676,35.84675724",12144.55,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Jarash,"32.20046314,36.10048505",8096.37,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Ma'an,"30.18802033,35.72991609",4048.18,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Madaba,"31.71443610,35.79652849",4048.18,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/H/NGO/15681,1,COVID-19 Response Mobile Application in Jordan,7,100,15##,Zarqa,"32.07577806,36.08100277",8096.37,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/WASH/UN/15530,1,Enhanced hygiene practices and community engagement in response to COVID-19 in Jordan,11,100,15##,Al Balqa,"32.03953891,35.72382786",42000.38,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/WASH/UN/15530,1,Enhanced hygiene practices and community engagement in response to COVID-19 in Jordan,11,100,15##,Al Mafraq,"31.19290323,35.69146862",105000.95,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/WASH/UN/15530,1,Enhanced hygiene practices and community engagement in response to COVID-19 in Jordan,11,100,15##,Amman,"31.91905968,35.92902353",9000.08,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/WASH/UN/15530,1,Enhanced hygiene practices and community engagement in response to COVID-19 in Jordan,11,100,15##,Irbid,"32.55798676,35.84675724",48000.44,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/WASH/UN/15530,1,Enhanced hygiene practices and community engagement in response to COVID-19 in Jordan,11,100,15##,Jarash,"32.20046314,36.10048505",42000.38,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/WASH/UN/15530,1,Enhanced hygiene practices and community engagement in response to COVID-19 in Jordan,11,100,15##,Madaba,"31.71443610,35.79652849",9000.08,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA1/WASH/UN/15530,1,Enhanced hygiene practices and community engagement in response to COVID-19 in Jordan,11,100,15##,Zarqa,"32.07577806,36.08100277",45000.41,2020,Project Closed,
1,73,JOR-20/DDA-3560/RA2/H/INGO/17062,1,Ensuring continuous access to quality sexual and reproductive health services in Azraq camp hospital,7,100,15##,Zarqa,"32.07577806,36.08100277",374448.44,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16284,2,Provision of Cash Assistance and Psychosocial Support in Response to COVID-19,4,100,15##,Ajloun,"32.38400709,35.80926390",14777.26,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16284,2,Provision of Cash Assistance and Psychosocial Support in Response to COVID-19,4,100,15##,Al Karak,"31.02243739,35.69031941",35465.42,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16284,2,Provision of Cash Assistance and Psychosocial Support in Response to COVID-19,4,100,15##,Al Mafraq,"31.19290323,35.69146862",73886.3,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16284,2,Provision of Cash Assistance and Psychosocial Support in Response to COVID-19,4,100,15##,Irbid,"32.55798676,35.84675724",121173.52,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16284,2,Provision of Cash Assistance and Psychosocial Support in Response to COVID-19,4,100,15##,Jarash,"32.20046314,36.10048505",11821.81,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16284,2,Provision of Cash Assistance and Psychosocial Support in Response to COVID-19,4,100,15##,Zarqa,"32.07577806,36.08100277",38420.87,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16326,2,Covid-19 crisis related cash assistance to vulnerable groups through local partner engagement,4,100,15##,Al Mafraq,"31.19290323,35.69146862",104888.03,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16326,2,Covid-19 crisis related cash assistance to vulnerable groups through local partner engagement,4,100,15##,Amman,"31.91905968,35.92902353",104888.03,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16326,2,Covid-19 crisis related cash assistance to vulnerable groups through local partner engagement,4,100,15##,Irbid,"32.55798676,35.84675724",69925.36,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16326,2,Covid-19 crisis related cash assistance to vulnerable groups through local partner engagement,4,100,15##,Zarqa,"32.07577806,36.08100277",69925.36,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16341,2,Cash for Covid-19 Pandemic Response in Jordan (C4C),4,100,15##,Al Mafraq,"31.19290323,35.69146862",69975.22,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16341,2,Cash for Covid-19 Pandemic Response in Jordan (C4C),4,100,15##,Amman,"31.91905968,35.92902353",104962.83,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16341,2,Cash for Covid-19 Pandemic Response in Jordan (C4C),4,100,15##,Irbid,"32.55798676,35.84675724",34987.61,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16341,2,Cash for Covid-19 Pandemic Response in Jordan (C4C),4,100,15##,Madaba,"31.71443610,35.79652849",34987.61,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16341,2,Cash for Covid-19 Pandemic Response in Jordan (C4C),4,100,15##,Zarqa,"32.07577806,36.08100277",104962.83,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/NGO/16434,2,COVID 19 Response - Cash Assistance to the Syrian Refugees and Vulnerable Host Community in Jordan,4,100,15##,Al Balqa,"32.03953891,35.72382786",87500,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/NGO/16434,2,COVID 19 Response - Cash Assistance to the Syrian Refugees and Vulnerable Host Community in Jordan,4,100,15##,Al Karak,"31.02243739,35.69031941",87500,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/NGO/16434,2,COVID 19 Response - Cash Assistance to the Syrian Refugees and Vulnerable Host Community in Jordan,4,100,15##,Jarash,"32.20046314,36.10048505",87500,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/NGO/16434,2,COVID 19 Response - Cash Assistance to the Syrian Refugees and Vulnerable Host Community in Jordan,4,100,15##,Ma'an,"30.18802033,35.72991609",87500,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN-WASH/UN/16420,2,"Safeguard the wellbeing and the resilience of vulnerable Palestine refugees in Jordan, amidst the COVID-19 emergency",4|||11,60.00|||40.00,15##,Ajloun,"32.38400709,35.80926390",41400.00|||27600.00,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN-WASH/UN/16420,2,"Safeguard the wellbeing and the resilience of vulnerable Palestine refugees in Jordan, amidst the COVID-19 emergency",4|||11,60.00|||40.00,15##,Amman,"31.91905968,35.92902353",48600.00|||32400.00,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN-WASH/UN/16420,2,"Safeguard the wellbeing and the resilience of vulnerable Palestine refugees in Jordan, amidst the COVID-19 emergency",4|||11,60.00|||40.00,15##,Irbid,"32.55798676,35.84675724",23400.00|||15600.00,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN-WASH/UN/16420,2,"Safeguard the wellbeing and the resilience of vulnerable Palestine refugees in Jordan, amidst the COVID-19 emergency",4|||11,60.00|||40.00,15##,Zarqa,"32.07577806,36.08100277",66600.00|||44400.00,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/INGO/16392,2,Cash-for-Health Assistance to Strengthen Resilience for COVID-19 in Syrian Refugees and Vulnerable Jordanians,7,100,15##,Ajloun,"32.38400709,35.80926390",14618.07,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/INGO/16392,2,Cash-for-Health Assistance to Strengthen Resilience for COVID-19 in Syrian Refugees and Vulnerable Jordanians,7,100,15##,Al Balqa,"32.03953891,35.72382786",14618.07,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/INGO/16392,2,Cash-for-Health Assistance to Strengthen Resilience for COVID-19 in Syrian Refugees and Vulnerable Jordanians,7,100,15##,Al Mafraq,"31.19290323,35.69146862",58472.28,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/INGO/16392,2,Cash-for-Health Assistance to Strengthen Resilience for COVID-19 in Syrian Refugees and Vulnerable Jordanians,7,100,15##,Amman,"31.91905968,35.92902353",58472.28,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/INGO/16392,2,Cash-for-Health Assistance to Strengthen Resilience for COVID-19 in Syrian Refugees and Vulnerable Jordanians,7,100,15##,Irbid,"32.55798676,35.84675724",58472.28,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/INGO/16392,2,Cash-for-Health Assistance to Strengthen Resilience for COVID-19 in Syrian Refugees and Vulnerable Jordanians,7,100,15##,Jarash,"32.20046314,36.10048505",14618.07,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/INGO/16392,2,Cash-for-Health Assistance to Strengthen Resilience for COVID-19 in Syrian Refugees and Vulnerable Jordanians,7,100,15##,Madaba,"31.71443610,35.79652849",14618.07,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/INGO/16392,2,Cash-for-Health Assistance to Strengthen Resilience for COVID-19 in Syrian Refugees and Vulnerable Jordanians,7,100,15##,Zarqa,"32.07577806,36.08100277",58472.28,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/NGO/16317,2,Supporting the prevention of coronavirus (COVID-19) and non communicable diseases (NCD) prevention and management services for vulnerable and marginalized groups in Jordan   ,7,100,15##,Al Mafraq,"31.19290323,35.69146862",71556.39,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/NGO/16317,2,Supporting the prevention of coronavirus (COVID-19) and non communicable diseases (NCD) prevention and management services for vulnerable and marginalized groups in Jordan   ,7,100,15##,Amman,"31.91905968,35.92902353",71556.39,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/NGO/16317,2,Supporting the prevention of coronavirus (COVID-19) and non communicable diseases (NCD) prevention and management services for vulnerable and marginalized groups in Jordan   ,7,100,15##,Irbid,"32.55798676,35.84675724",71556.39,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/NGO/16317,2,Supporting the prevention of coronavirus (COVID-19) and non communicable diseases (NCD) prevention and management services for vulnerable and marginalized groups in Jordan   ,7,100,15##,Zarqa,"32.07577806,36.08100277",71556.39,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/NGO/16362,2,"Support secondary and tertiary health care services for vulnerable populations including women, children, older people and people with disabilities among Jordanians and   Syrian refugees  living at camps and urban areas in Jordan",7,100,15##,Al Mafraq,"31.19290323,35.69146862",150004.16,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/NGO/16362,2,"Support secondary and tertiary health care services for vulnerable populations including women, children, older people and people with disabilities among Jordanians and   Syrian refugees  living at camps and urban areas in Jordan",7,100,15##,Amman,"31.91905968,35.92902353",150004.16,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/O/16423,2,Provision of safe accessible lifesaving secondary health services for renal failure patients among Syrian refugees in out-of-camp setting,7,100,15##,Al Mafraq,"31.19290323,35.69146862",75000.65,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/O/16423,2,Provision of safe accessible lifesaving secondary health services for renal failure patients among Syrian refugees in out-of-camp setting,7,100,15##,Amman,"31.91905968,35.92902353",93000.8,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/O/16423,2,Provision of safe accessible lifesaving secondary health services for renal failure patients among Syrian refugees in out-of-camp setting,7,100,15##,Irbid,"32.55798676,35.84675724",132001.14,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/INGO/16304,2,Service Uninterrupted: Strengthening access to health and protection for SGBV survivors and vulnerable women during COVID-19 crisis,10,100,15##,Al Mafraq,"31.19290323,35.69146862",37162.95,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/INGO/16304,2,Service Uninterrupted: Strengthening access to health and protection for SGBV survivors and vulnerable women during COVID-19 crisis,10,100,15##,Amman,"31.91905968,35.92902353",66893.32,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/INGO/16304,2,Service Uninterrupted: Strengthening access to health and protection for SGBV survivors and vulnerable women during COVID-19 crisis,10,100,15##,Irbid,"32.55798676,35.84675724",111488.86,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/INGO/16304,2,Service Uninterrupted: Strengthening access to health and protection for SGBV survivors and vulnerable women during COVID-19 crisis,10,100,15##,Zarqa,"32.07577806,36.08100277",32207.89,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/INGO/16309,2,Protection intervention to support vulnerable and at risk Jordanian and Syrian out of camp population during COVID-19 Crisis,10,100,15##,Al Karak,"31.02243739,35.69031941",37335.41,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/INGO/16309,2,Protection intervention to support vulnerable and at risk Jordanian and Syrian out of camp population during COVID-19 Crisis,10,100,15##,Al Tafilah,"30.81298394,35.61725830",19912.22,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/INGO/16309,2,Protection intervention to support vulnerable and at risk Jordanian and Syrian out of camp population during COVID-19 Crisis,10,100,15##,Amman,"31.91905968,35.92902353",99561.09,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/INGO/16309,2,Protection intervention to support vulnerable and at risk Jordanian and Syrian out of camp population during COVID-19 Crisis,10,100,15##,Irbid,"32.55798676,35.84675724",62225.68,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/INGO/16309,2,Protection intervention to support vulnerable and at risk Jordanian and Syrian out of camp population during COVID-19 Crisis,10,100,15##,Ma'an,"30.18802033,35.72991609",17423.19,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/INGO/16309,2,Protection intervention to support vulnerable and at risk Jordanian and Syrian out of camp population during COVID-19 Crisis,10,100,15##,Madaba,"31.71443610,35.79652849",12445.14,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Ajloun,"32.38400709,35.80926390",15013.17,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Al  Aqaba,"32.38267548,35.72396804",21018.43,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Al Balqa,"32.03953891,35.72382786",15013.17,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Al Karak,"31.02243739,35.69031941",21018.43,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Al Mafraq,"31.19290323,35.69146862",24021.07,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Al Tafilah,"30.81298394,35.61725830",15013.17,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Amman,"31.91905968,35.92902353",90079.01,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Irbid,"32.55798676,35.84675724",30026.34,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Jarash,"32.20046314,36.10048505",9007.9,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Ma'an,"30.18802033,35.72991609",15013.17,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Madaba,"31.71443610,35.79652849",15013.17,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Zarqa,"32.07577806,36.08100277",30026.34,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/WASH/INGO/16303,2,COVID-19 WaSH Response for Vulnerable Refugees in Zarqa Governorate,11,100,15##,Zarqa,"32.07577806,36.08100277",350000,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/WASH/INGO/16410,2,Covid-19 Prevention in Host Communities in Mafraq impacted by the Syrian crisis,11,100,15##,Al Mafraq,"31.19290323,35.69146862",299994.89,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/WASH/NGO/16405,2,Enhanced Support to vulnerable communities to Face Covid-19,11,100,15##,Al Karak,"31.02243739,35.69031941",25036.61,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/WASH/NGO/16405,2,Enhanced Support to vulnerable communities to Face Covid-19,11,100,15##,Al Mafraq,"31.19290323,35.69146862",87628.13,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/WASH/NGO/16405,2,Enhanced Support to vulnerable communities to Face Covid-19,11,100,15##,Amman,"31.91905968,35.92902353",87628.13,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/WASH/NGO/16405,2,Enhanced Support to vulnerable communities to Face Covid-19,11,100,15##,Irbid,"32.55798676,35.84675724",50073.22,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN/INGO/17528,2,Winterization Cash Assistance for Vulnerable and At-Risk Families Affected by COVID-19,4,100,15##,Ajloun,"32.38400709,35.80926390",16533.73,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN/INGO/17528,2,Winterization Cash Assistance for Vulnerable and At-Risk Families Affected by COVID-19,4,100,15##,Al Mafraq,"31.19290323,35.69146862",102509.12,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN/INGO/17528,2,Winterization Cash Assistance for Vulnerable and At-Risk Families Affected by COVID-19,4,100,15##,Irbid,"32.55798676,35.84675724",132269.83,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN/INGO/17528,2,Winterization Cash Assistance for Vulnerable and At-Risk Families Affected by COVID-19,4,100,15##,Jarash,"32.20046314,36.10048505",26453.97,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN/INGO/17528,2,Winterization Cash Assistance for Vulnerable and At-Risk Families Affected by COVID-19,4,100,15##,Zarqa,"32.07577806,36.08100277",52907.93,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN/INGO/17547,2,(Hamlet Dafa - Warmth Campaign) Ø­Ù…Ù„Ø© Ø¯ÙÙ‰.  Provision of winterization assistance to the most vulnerable people in the governorates of Zarqa and Mafraq.,4,100,15##,Al Mafraq,"31.19290323,35.69146862",244500,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN/INGO/17547,2,(Hamlet Dafa - Warmth Campaign) Ø­Ù…Ù„Ø© Ø¯ÙÙ‰.  Provision of winterization assistance to the most vulnerable people in the governorates of Zarqa and Mafraq.,4,100,15##,Zarqa,"32.07577806,36.08100277",55500,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN/NGO/17610,2,Winterization assistance to the Syrian refugees and Vulnerable host community in Jordan .,4,100,15##,Al Karak,"31.02243739,35.69031941",89999.97,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN/NGO/17610,2,Winterization assistance to the Syrian refugees and Vulnerable host community in Jordan .,4,100,15##,Ma'an,"30.18802033,35.72991609",89999.97,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN/NGO/17610,2,Winterization assistance to the Syrian refugees and Vulnerable host community in Jordan .,4,100,15##,Zarqa,"32.07577806,36.08100277",119999.96,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN-P/INGO/17591,2,Enhancing the emergency COVID-19 response through improving access to basic needs and protection services for the most vulnerable and marginalised older women and men with and without disabilities during the winter months in 4 governorates of Jordan.,4|||10,60.00|||40.00,15##,Al Mafraq,"31.19290323,35.69146862",28453.84|||18969.23,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN-P/INGO/17591,2,Enhancing the emergency COVID-19 response through improving access to basic needs and protection services for the most vulnerable and marginalised older women and men with and without disabilities during the winter months in 4 governorates of Jordan.,4|||10,60.00|||40.00,15##,Amman,"31.91905968,35.92902353",28453.84|||18969.23,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN-P/INGO/17591,2,Enhancing the emergency COVID-19 response through improving access to basic needs and protection services for the most vulnerable and marginalised older women and men with and without disabilities during the winter months in 4 governorates of Jordan.,4|||10,60.00|||40.00,15##,Irbid,"32.55798676,35.84675724",28453.84|||18969.23,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN-P/INGO/17591,2,Enhancing the emergency COVID-19 response through improving access to basic needs and protection services for the most vulnerable and marginalised older women and men with and without disabilities during the winter months in 4 governorates of Jordan.,4|||10,60.00|||40.00,15##,Zarqa,"32.07577806,36.08100277",28453.84|||18969.23,2020,Project Closed,
